@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R30-34-weka.filters.unsupervised.attribute.NumericToNominal-R13-16-weka.filters.unsupervised.instance.RemovePercentage-P80.0-V-weka.filters.unsupervised.attribute.NumericToNominal-R35-36

@attribute Var12 numeric
@attribute Var19 numeric
@attribute Var53 numeric
@attribute Var87 numeric
@attribute Var111 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var139 numeric
@attribute Var161 numeric
@attribute Var188 numeric
@attribute Var193 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51}
@attribute Var203 {1,2,3,4,5}
@attribute Var207 {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute Var218 {1,2}
@attribute Var34 numeric
@attribute Var64 numeric
@attribute Var67 numeric
@attribute Var92 numeric
@attribute Var102 numeric
@attribute Var136 numeric
@attribute Var162 numeric
@attribute Var171 numeric
@attribute Var3 numeric
@attribute Var54 numeric
@attribute Var62 numeric
@attribute Var82 numeric
@attribute Var147 numeric
@attribute Var211 {1,2}
@attribute Var212 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81}
@attribute Var227 {1,2,3,4,5,6,7}
@attribute Var228 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30}
@attribute churn {-1,1}
@attribute appetency {-1,1}
@attribute upselling {-1,1}

@data
?,?,?,?,?,-251518.4,-30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-358170.8,4,?,?,?,?,?,14,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,73,1,21,-1,-1,-1
?,?,?,?,?,5465.84,4,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,24,-1,-1,-1
?,?,?,?,?,-131822.8,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,-582668,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,79450.4,30,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,54390,-30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,1
?,?,?,?,?,106522.8,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,-241398,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,2043,-1497760,4,?,?,130,?,?,38,1,6,1,?,?,0,?,?,?,?,?,?,?,?,?,4,1,25,1,14,-1,-1,-1
?,?,?,?,?,-23370.72,-20,?,?,?,?,?,38,4,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,34877.84,4,?,?,?,?,?,38,1,4,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,36,2,28,-1,-1,-1
?,?,?,?,?,325143.6,10,?,?,?,?,?,37,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,75,7,15,-1,-1,-1
?,?,?,?,?,148292.8,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,207546.4,12,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,1,-1,-1
?,?,?,?,?,35.71428,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,0,338016.4,-14,?,?,0,?,?,38,1,10,2,?,?,0,?,?,?,?,?,?,?,?,?,0,2,53,5,14,-1,-1,-1
?,0,?,?,?,-1787748,?,?,?,?,0,?,38,4,6,1,?,?,?,?,46317.06,?,?,193487.4,?,?,?,6,?,1,25,1,14,-1,-1,-1
?,?,?,?,134468.4,-1549116,-14,?,?,195768,?,?,38,1,10,2,?,?,0,?,?,?,?,?,?,?,?,?,0,2,53,5,14,1,-1,-1
?,?,?,?,?,100056.4,8,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,166670.8,?,?,?,?,?,?,45,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,21,-1,-1,-1
?,?,?,?,?,363598,-20,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,98851.6,-30,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,1,-1
?,?,?,?,?,-1152228,16,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-96118.8,4,?,?,?,?,?,38,1,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,7,3,-1,-1,-1
?,?,?,?,?,-280621.2,-24,?,?,?,?,?,32,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,48,7,16,-1,-1,-1
?,?,?,?,?,47441.2,?,?,?,?,?,?,38,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,7,16,-1,-1,-1
?,?,?,?,?,109776.4,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
16,?,1240812,0,?,-2281048,-20,?,100768,?,?,?,38,1,8,2,?,39432.15,?,?,?,73007,?,?,?,?,9,?,?,2,36,1,28,-1,-1,-1
?,?,?,?,?,99042.4,-22,?,?,?,?,?,38,4,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,0,?,?,?,-32738,4,?,?,?,0,?,38,1,10,1,?,?,?,?,5165.19,?,?,22788.9,?,?,?,3,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,49944.4,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-553520,-10,?,?,?,?,?,38,3,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,24636.44,16,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,141128.4,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,204862.4,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,296858.8,36,?,?,?,?,?,38,1,9,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,18,2,9,-1,-1,-1
?,?,?,?,?,169538.8,20,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-1524160,-22,?,?,?,?,?,2,1,11,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,42,2,30,-1,-1,-1
?,?,?,?,?,-500044,?,?,?,?,?,?,1,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,49,7,29,-1,-1,-1
?,?,?,?,0,-682772,-14,?,?,0,?,?,38,1,10,2,?,?,0,?,?,?,?,?,?,?,?,?,0,2,53,5,14,-1,-1,-1
?,?,?,?,?,84470.4,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-135452.4,4,?,?,?,?,?,38,1,6,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,1,-1,-1
?,?,?,?,?,23064.16,-20,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,144104,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,87913.6,-18,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,147233.6,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,0,?,?,?,-1104892,-18,?,?,?,18,?,7,1,5,1,?,?,?,?,119143.8,?,?,429407.1,?,?,?,6,?,2,35,6,28,1,-1,-1
?,?,?,?,?,-403644,-22,?,?,?,?,?,38,4,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-759520,-14,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-160032.8,-20,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,60548.8,30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-79208.4,?,?,?,?,?,?,44,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,55,7,19,-1,-1,-1
?,?,?,?,?,130591.6,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,128249.2,-30,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,20031,-28,?,?,?,?,?,7,4,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,19,7,15,-1,-1,-1
?,?,?,?,?,18937.16,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,-70179.2,4,?,?,?,?,?,2,1,11,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,2,30,-1,-1,-1
?,?,?,?,?,99491.2,14,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,-501952,-12,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,132990,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,97878.8,?,?,?,?,?,?,25,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,37,5,21,-1,-1,-1
?,?,?,?,?,-626192,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,0,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,-232070.4,-20,?,?,?,?,?,32,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,18,7,16,-1,-1,-1
?,?,?,?,?,-90198,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,215164,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,252486,-8,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,1,-1,-1
?,?,?,?,?,-203837.2,14,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,130923.6,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
0,?,777600,7,?,-3752064,-20,?,0,?,?,?,38,1,10,2,?,?,?,?,?,119844.2,?,?,?,?,0,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,25946.56,-30,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-1597116,-18,3,?,?,?,412.38,38,1,10,2,16,?,?,38990,?,?,454248,?,12,0,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,275214,-20,?,?,?,?,?,7,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,42,2,28,-1,-1,-1
?,?,?,?,?,-128270,8,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,113571.2,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,-285175.2,22,?,?,?,?,?,25,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,21,-1,-1,-1
?,?,?,?,?,81368.4,34,?,?,?,?,?,7,1,11,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,54,2,28,-1,-1,-1
?,?,?,?,?,273194.8,32,?,?,?,?,?,42,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,27,7,19,-1,-1,-1
?,?,?,?,?,-5105.44,?,?,?,?,?,?,38,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,17,7,21,-1,-1,-1
?,?,?,?,?,12068.44,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,6698,-6,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,1006108,?,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,1,-1,-1
?,?,?,?,?,-134076.4,56,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,1
?,?,?,?,?,-17188.44,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,528628,-22,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-25714,4,?,?,?,?,?,38,1,11,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,2,28,-1,-1,-1
?,?,?,?,?,51384.8,4,?,?,?,?,?,7,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,7,15,-1,-1,-1
?,?,?,?,?,378522,-20,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,0,?,?,?,-1104416,-16,?,?,?,0,?,38,1,10,2,?,?,?,?,40701.33,?,?,0,?,?,?,0,?,2,53,5,14,-1,-1,-1
?,0,?,?,?,-588728,-16,?,?,?,0,?,38,1,10,1,?,?,?,?,?,?,?,0,?,?,?,0,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-140552,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,1,-1,-1
?,?,?,?,?,86058,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,60728,8,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-2026.284,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-33131.72,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,218816,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,495356,-28,?,?,?,?,?,38,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,25,4,14,-1,-1,-1
?,?,?,?,?,219439.6,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,0,18,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,311690.4,8,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,21963.28,38,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-760000,-18,?,?,?,?,?,7,1,8,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,45,1,28,-1,-1,-1
?,?,?,?,?,100794.4,-28,?,?,?,?,?,2,1,11,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,2,30,-1,-1,-1
?,?,?,?,?,8212.84,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,213052.4,4,?,?,?,?,?,25,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,21,-1,-1,-1
?,?,?,?,?,-239077.2,-12,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,-1,-1,-1
?,?,?,?,93736.2,-1737036,-30,?,?,51426,?,?,38,3,10,1,?,?,0,?,?,?,?,?,?,?,?,?,2,1,53,5,14,-1,-1,1
?,?,?,?,?,-485652,-30,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,94989.6,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,0,?,?,?,?,?,?,7,1,11,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,2,28,-1,-1,-1
?,?,?,?,?,149585.2,4,?,?,?,?,?,38,1,9,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,18,2,9,1,-1,-1
?,?,?,?,?,190624.4,4,?,?,?,?,?,7,1,8,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,45,1,28,-1,-1,-1
?,?,?,?,?,246016,-24,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,240450.4,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,169637.2,4,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,98626,-10,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,76,5,14,-1,-1,-1
?,?,?,?,?,426932,14,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,1,-1
?,?,?,?,?,43227.6,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,345007.8,-1507112,-22,?,?,64976,?,?,38,1,10,1,?,?,0,?,?,?,?,?,?,?,?,?,0,2,53,5,14,-1,-1,-1
?,?,?,?,?,-26261.44,32,?,?,?,?,?,7,1,11,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,2,28,-1,-1,-1
?,0,?,?,?,-2012448,-16,?,?,?,0,?,38,1,10,1,?,?,?,?,?,?,?,357300,?,?,?,0,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,109647.2,?,?,?,?,?,?,2,1,11,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,2,30,-1,-1,-1
?,?,?,?,?,718804,4,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,1,-1,-1
?,?,?,?,?,134140.4,16,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,92404,6,?,?,?,?,?,7,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,8,7,15,-1,-1,-1
?,?,?,?,35948.28,-1561484,-26,?,?,434556,?,?,38,1,10,2,?,?,0,?,?,?,?,?,?,?,?,?,2,2,53,5,14,-1,-1,-1
?,?,?,?,?,534180,-26,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-64961.6,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
8,?,0,0,?,-3871592,-20,?,0,?,?,?,38,1,10,1,?,13206.51,?,?,?,170002.8,?,?,?,?,9,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,2654.428,26,?,?,?,?,?,38,1,9,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,34,2,17,-1,-1,-1
?,?,?,?,?,-1651924,-20,?,?,?,?,?,2,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,2,76,7,16,-1,-1,-1
?,?,?,?,?,274595.2,?,?,?,?,?,?,11,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,43,7,19,-1,-1,-1
?,?,?,?,?,254015.2,4,?,?,?,?,?,13,1,9,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,34,2,13,1,-1,-1
?,?,?,?,?,-302150.4,4,?,?,?,?,?,2,1,6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,41,1,30,-1,-1,-1
?,?,?,?,?,346041.2,4,?,?,?,?,?,38,1,9,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,18,2,9,-1,-1,-1
?,?,?,?,?,113124.8,?,?,?,?,?,?,38,1,9,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,34,2,23,-1,-1,-1
?,?,?,?,?,237350.8,?,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,92357.2,-30,?,?,?,?,?,2,1,11,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,2,30,-1,-1,1
?,?,?,?,?,287732.4,?,?,?,?,?,?,43,4,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,7,13,-1,-1,-1
?,?,?,?,?,-2303740,-18,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,179339.2,-30,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,24,-1,-1,1
?,?,?,?,?,-10396.84,?,?,?,?,?,?,2,1,11,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,54,2,30,-1,-1,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,9,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,34,2,23,-1,-1,-1
?,?,?,?,?,126451.6,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,-54864,26,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-29517.28,?,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,-1,-1,-1
?,?,?,?,?,-41022.4,?,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-56477.6,?,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,-1,-1,-1
?,?,?,?,?,34791.44,46,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,63710.8,-30,?,?,?,?,?,38,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,62917.2,?,?,?,?,?,?,2,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,-1010240,-30,?,?,?,?,?,38,4,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,1
?,?,?,?,?,-107233.2,?,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
?,?,?,?,?,376265.6,?,?,?,?,?,?,2,1,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,42,7,24,-1,-1,-1
?,?,?,?,?,145032,?,?,?,?,?,?,2,4,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,24,-1,1,-1
?,?,?,?,?,120427.6,?,?,?,?,?,?,32,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,7,16,-1,-1,-1
8,?,159705,0,?,-3033068,-20,?,0,?,?,?,38,1,10,2,?,?,?,?,?,105161.4,?,?,?,?,0,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,121408.8,?,?,?,?,?,?,44,1,5,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,7,19,-1,-1,-1
?,?,?,?,?,724612,4,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,-1,-1,-1
?,?,0,7,?,-289544,-20,?,0,?,?,?,38,1,10,1,?,?,?,?,?,0,?,?,?,?,?,?,?,2,53,5,14,-1,-1,-1
?,?,?,?,?,-9764.72,26,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,14,-1,-1,-1
?,?,?,?,?,-1837908,-20,?,?,?,?,?,2,4,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,53,5,5,-1,-1,-1
?,?,?,?,?,278491.6,?,?,?,?,?,?,36,1,10,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,16,-1,-1,-1
?,?,?,?,?,13513.16,6,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,5,-1,-1,-1
?,?,?,?,?,-823788,?,?,?,?,?,?,38,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,76,5,14,-1,-1,-1
?,?,?,?,?,143504.8,4,?,?,?,?,?,2,1,10,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,53,5,5,-1,-1,-1
