@relation data
@attribute Var153 numeric
@attribute Var211 numeric
@attribute Var218 numeric
@attribute appetency numeric
@data
5562657.69896,1,1,-1
5562657.69896,2,2,-1
1052112,1,2,-1
2668096,1,1.4655,-1
4230240,1,1,-1
2965392,1,1,-1
10555160,1,1,-1
7148440,1,2,-1
10656440,2,2,-1
127936,1,2,-1
7728600,2,1,-1
1239212,2,1,-1
8142120,1,1,-1
8889960,1,2,-1
10120360,1,2,-1
9668760,1,1,-1
164072,2,2,-1
8783720,2,2,-1
412708,1,1,-1
2404900,1,2,-1
9379480,1,2,-1
2353868,1,1,-1
10203640,1,1,-1
1973896,1,1,-1
10285560,1,1,-1
10075320,1,1,-1
10529320,1,1,-1
10448640,1,2,-1
5562657.69896,1,2,-1
8525840,1,1,-1
10635560,1,1,-1
10608280,1,1,-1
10298040,2,2,-1
8646960,1,2,-1
1033316,1,1,-1
5562657.69896,2,1,-1
5562657.69896,1,1,-1
10505800,1,2,-1
5562657.69896,2,2,-1
10079200,1,1,-1
1192040,1,2,-1
10509920,2,2,-1
7486840,1,1,-1
10465200,1,1,-1
112504,1,2,-1
26548,1,2,-1
1966496,2,2,-1
5562657.69896,2,2,-1
10681680,1,2,-1
5516720,1,1,-1
4971680,1,1,-1
10406160,1,2,-1
10476760,1,1,-1
4166080,2,2,-1
10554400,2,1,-1
10798440,1,1,-1
7545600,1,2,-1
5562657.69896,1,1,-1
695732,1,1,-1
10278240,1,1,-1
3521100,1,2,-1
5562657.69896,2,1,-1
10704760,1,1,-1
12251520,1,2,-1
10483360,2,2,-1
404480,1,2,-1
385940,1,2,-1
359184,2,1,-1
25328,1,1,-1
2409908,1,1,-1
10520960,2,2,-1
590428,2,1,-1
5562657.69896,1,1,-1
10426560,1,2,-1
10451160,1,1,-1
1241560,1,1,-1
5562657.69896,2,2,-1
1106524,1,2,-1
10696880,1,1,-1
951608,1,1,-1
600808,1,1,-1
5562657.69896,2,1,-1
10281840,1,2,-1
10026880,1,1,-1
10278160,1,1,-1
9959280,1,1,-1
5562657.69896,2,2,-1
10753600,2,2,-1
7464560,1,1,-1
832180,1,1.4655,-1
2211124,1,2,-1
3309232,1,1,-1
219764,2,2,-1
3097236,1,1,-1
10386520,2,2,-1
10419960,1,1,-1
5562657.69896,1,1,-1
747552,1,1,-1
10368000,1,2,-1
8878760,1,1,-1
2302148,1,1,-1
10517000,1,2,-1
9869440,1,1,-1
2664624,2,1,-1
7207520,1,1,-1
10605680,1,1,-1
10064920,1,2,-1
3857804,1,1,-1
10531720,1,2,-1
5562657.69896,2,2,-1
10289160,2,2,-1
8675760,1,2,-1
8424360,1,1,-1
10724480,1,1,-1
1941496,1,2,-1
10379560,1,1,-1
5562657.69896,1,2,-1
10404720,1,1,-1
10287760,1,1,-1
340724,1,2,-1
10616040,1,1,-1
9374280,1,1,-1
569484,1,2,-1
5562657.69896,1,1,-1
3487952,1,2,-1
9797680,1,1,-1
10119840,1,1,-1
367716,1,1,-1
10564800,1,2,-1
1045904,2,2,-1
10423440,1,1,-1
9853080,1,1,-1
1265428,2,2,-1
10467160,1,1,-1
3155736,1,2,-1
624804,1,2,-1
7289280,1,1,-1
10102120,1,1,-1
713212,1,2,-1
10369200,1,2,-1
5562657.69896,2,2,-1
9539800,1,1,-1
8933000,1,2,-1
10619680,1,2,-1
10127200,1,1.4655,1
10670080,1,1,-1
10491720,1,1,-1
10413120,1,2,-1
9199440,1,1,-1
10177400,1,2,-1
5562657.69896,1,1,-1
10623080,1,2,-1
6435360,2,2,-1
9866960,2,2,-1
5562657.69896,1,1,-1
5562657.69896,2,1,-1
3479220,1,1,-1
10330680,1,1,-1
8504760,1,2,-1
9041040,1,1,-1
10313320,1,1,-1
1708608,1,1,-1
9363680,1,1,-1
97560,1,2,-1
5562657.69896,2,2,-1
256856,1,2,-1
10547200,1,2,-1
525040,1,1,-1
1408688,1,1,-1
3935628,1,1,-1
10410160,1,2,-1
9747400,1,1,-1
5562657.69896,1,2,-1
3080116,1,2,-1
5485920,1,1,-1
10471840,1,2,-1
8756880,1,1,-1
7514080,1,2,-1
10399360,1,1,-1
311436,1,2,-1
9437600,1,1,-1
6453320,1,1,-1
10546600,2,2,-1
660768,1,1,-1
1515856,2,2,-1
5562657.69896,1,2,-1
1994496,1,1,-1
25580,1,1,-1
9441120,1,2,-1
38960,1,1,-1
10722720,1,2,-1
5562657.69896,1,1,-1
531088,1,1,-1
10150160,1,2,-1
5562657.69896,1,1,-1
9598080,1,2,-1
10611640,1,1,-1
8409880,1,1,-1
2568,1,1,-1
5562657.69896,2,1,-1
5562657.69896,2,1,-1
5562657.69896,1,2,-1
10550880,1,2,-1
4700160,1,2,-1
5562657.69896,2,2,-1
10314440,1,2,-1
5090520,1,1,-1
2076932,1,1,-1
608316,1,2,-1
572508,1,2,-1
860664,1,2,-1
10426320,1,1,-1
4054360,1,1,-1
119628,1,1,-1
1367316,1,2,-1
1451068,2,1,-1
5562657.69896,2,2,-1
10581760,1,2,-1
10773960,1,1,-1
5562657.69896,1,1,-1
5562657.69896,1,2,-1
9467720,1,1,-1
10389360,1,2,-1
923020,1,2,-1
9450120,1,1,-1
737068,1,1,-1
36952,1,1,-1
10620360,2,1,-1
392860,1,1,-1
8525880,1,1,-1
2917132,2,1,-1
5866520,1,2,-1
757080,1,2,-1
10160120,2,2,-1
5562657.69896,1,1,-1
955932,1,1,-1
5562657.69896,2,1,-1
401136,1,2,-1
10713600,1,2,-1
10368080,1,2,-1
10437000,1,1,-1
9576240,1,1,-1
10548600,2,2,-1
9972760,1,1,-1
5562657.69896,1,1,-1
170712,1,2,-1
10154640,1,1,-1
10703160,1,1,-1
8190320,1,2,-1
10504720,1,1,-1
4153200,1,1,-1
10557400,1,2,-1
6890200,2,2,-1
5562657.69896,2,2,-1
10512000,1,2,1
251176,1,1,-1
10640360,1,1,-1
164480,1,1,-1
8804640,1,1,-1
10631640,1,2,-1
856776,1,1,-1
10287320,2,1,-1
119904,1,2,-1
30952,2,2,-1
217708,1,1,-1
2335016,1,2,-1
7895600,1,2,-1
10284520,1,2,-1
10356400,2,2,-1
10042120,1,2,-1
10467120,1,2,-1
10408280,1,2,-1
330380,1,1,-1
5855600,1,1,-1
1732504,1,1,-1
8633840,1,1,-1
7493360,1,1,-1
10066720,2,2,-1
1510840,1,1,-1
11017720,1,2,-1
1248460,1,1,-1
1055864,1,1,-1
10469720,1,2,-1
9391120,1,1,-1
516872,1,1,-1
9866360,2,2,-1
598212,1,2,-1
10228960,1,2,-1
116376,1,2,-1
10997520,1,2,-1
5562657.69896,1,2,-1
6249600,1,2,-1
4021240,1,1,-1
5562657.69896,1,1,-1
270676,1,2,-1
3918688,1,1,-1
4047040,1,2,-1
5562657.69896,1,2,-1
709040,1,2,-1
3981596,1,2,-1
10433760,1,2,-1
10500560,1,2,-1
10524720,1,2,-1
10686760,2,2,-1
5562657.69896,2,1,-1
10380360,1,2,-1
9219280,1,2,-1
10389320,2,2,-1
5562657.69896,2,2,-1
9443840,1,1,-1
619832,1,1,-1
10549800,1,2,-1
9259320,2,2,-1
10452080,2,2,-1
836868,1,1,-1
5562657.69896,2,2,-1
39620,1,1,-1
10345840,1,1,-1
5562657.69896,2,1,-1
10413560,1,2,-1
5562657.69896,2,2,-1
10396920,1,2,-1
10547640,2,2,-1
10713600,1,1,-1
9242880,2,2,-1
4289960,1,2,-1
9344920,1,1,-1
5562657.69896,1,2,-1
695636,1,2,-1
9599720,2,1,-1
10802560,2,2,1
10499000,1,2,-1
2184780,1,2,-1
10605720,1,1,-1
951540,2,2,-1
2959788,1,1,-1
10514960,1,1,-1
10898400,1,2,-1
53608,1,1,-1
9889560,1,1,-1
10573440,1,1,-1
10232400,1,1,-1
5562657.69896,2,1,-1
221304,1,2,-1
5562657.69896,1,1,-1
10267200,1,1.4655,-1
6011160,1,1,-1
3919648,1,1,-1
10414240,1,1,-1
5562657.69896,1,1,-1
4914280,1,2,-1
10477880,1,1,-1
2237044,1,1,-1
10119400,1,1,-1
3365836,1,2,-1
10069240,1,2,-1
10666960,2,2,-1
10217280,1,2,-1
8306600,1,2,-1
6632920,1,1,-1
9699920,1,1,-1
1391600,2,1,-1
9870760,1,2,-1
9641960,1,1,-1
10672760,1,1,-1
48240,1,1,-1
5562657.69896,2,1,-1
10537320,1,1,-1
10430000,1,1,-1
9882520,2,1,-1
10272480,1,1,-1
10385600,1,2,-1
1917184,1,2,-1
3089228,1,1,-1
5532760,1,1,-1
10543640,2,2,-1
10710680,1,1,-1
7220560,1,1,-1
10554360,1,2,-1
5562657.69896,2,1,-1
5562657.69896,1,2,-1
10713600,1,2,-1
10810280,1,1,-1
239824,1,2,-1
577108,1,1,-1
1776,1,1,-1
10442840,1,2,-1
2396876,1,1,-1
68892,1,1,-1
9910800,1,1,-1
10598720,1,2,-1
5562657.69896,1,2,-1
1326980,1,2,-1
10628400,2,2,-1
10258960,1,1,-1
5562657.69896,1,1,-1
800560,1,2,-1
7940680,2,1,1
4375480,1,1,-1
8710480,1,2,-1
10713600,2,2,-1
11295160,2,1,-1
9637280,1,2,-1
10402080,1,2,-1
1698344,1,1,-1
7843120,1,2,-1
10306440,1,1,-1
10332520,1,2,-1
10093760,2,2,1
8195840,1,2,-1
9676800,1,1,-1
10581880,1,1,-1
5562657.69896,2,2,-1
6738920,2,2,-1
5453360,1,2,-1
5562657.69896,1,1,-1
116724,2,1,-1
622888,1,2,-1
9790360,1,1,-1
10446360,1,1,-1
1921704,2,2,-1
10565720,1,2,-1
10766680,1,2,-1
5562657.69896,2,2,-1
65576,1,1,-1
2827480,1,2,-1
10454600,1,2,-1
10654160,1,2,-1
3494268,1,1,-1
160024,1,1,-1
10460880,1,2,-1
9816000,1,2,-1
8556400,1,2,-1
6039680,1,2,-1
9083640,1,2,1
11782920,1,1,-1
10473760,1,2,-1
5562657.69896,1,1,-1
10148880,1,2,-1
279972,1,1,-1
5562657.69896,2,2,-1
10602520,1,1,-1
128076,2,2,-1
3940376,1,2,-1
10532000,1,1,-1
10223440,1,1,-1
4805200,1,2,-1
1454380,1,2,-1
10422440,2,1,-1
367112,1,2,-1
1990380,1,1,-1
9787760,1,1,-1
4791680,2,2,-1
10572800,2,2,-1
10572480,1,1,-1
5562657.69896,1,1,-1
9813640,1,2,1
5562657.69896,1,1,-1
5562657.69896,2,2,-1
9794040,1,2,-1
10632560,2,2,-1
10178960,1,1,-1
8271840,1,2,-1
10723320,1,1.4655,-1
5562657.69896,1,1,-1
4113600,2,1,-1
10162040,1,2,-1
9924520,1,2,-1
1447360,1,1,-1
9531760,2,1,-1
8010080,2,1,-1
7966480,1,2,-1
10276720,1,2,-1
257884,1,2,-1
7610800,1,1,-1
9846880,1,1,-1
1561888,1,2,-1
10637280,1,2,-1
8260360,1,1,-1
2412496,1,2,-1
10263240,2,1,-1
10427440,1,1,-1
5562657.69896,2,1,-1
343600,1,2,-1
2199076,1,1,-1
1904460,1,2,-1
3683364,1,2,-1
5562657.69896,1,2,-1
3726672,1,1,-1
10326920,2,2,-1
5562657.69896,2,1,-1
1179956,2,2,-1
2237036,1,2,-1
2652920,1,1,-1
127164,1,1,-1
9302520,1,2,-1
1800084,1,1,-1
5562657.69896,2,1,1
9455000,1,1,-1
10460640,1,1,-1
9939920,1,1,-1
5562657.69896,1,1,-1
5562657.69896,2,1,-1
10471800,2,2,-1
5562657.69896,1,1,-1
1403100,1,2,-1
5562657.69896,1,1,-1
10523680,2,1,-1
1898220,1,1,-1
8981160,1,1,-1
10214840,1,2,-1
5888120,1,1,-1
2900272,1,1,-1
5562657.69896,2,2,-1
10946760,1,2,-1
556624,2,2,1
4326240,1,1,-1
86632,1,1,-1
2834732,1,1,-1
5372680,1,2,-1
112100,1,2,-1
8421240,1,2,-1
10079600,1,1,-1
8467440,1,1,-1
10536280,2,2,-1
283164,1,1,-1
5562657.69896,1,1,-1
10593480,1,1,1
10488440,1,2,-1
454136,1,2,-1
10682280,1,1,-1
10444360,1,1,-1
1273200,1,1,-1
9944360,2,2,-1
10490520,2,2,1
70900,1,2,-1
10574440,1,2,-1
5562657.69896,1,2,-1
4178480,1,2,-1
7238520,2,1,-1
3092812,1,1,-1
889436,1,2,-1
6866280,2,2,-1
2821200,1,1,-1
200728,1,1,-1
5562657.69896,2,2,1
8289720,1,2,-1
1313172,1,2,1
10478480,2,1,-1
10075800,1,1,-1
9517120,1,2,-1
6217760,1,1,-1
8522320,1,2,-1
2368716,1,2,-1
4546680,1,2,-1
8928320,2,2,-1
10539120,1,1,1
370612,1,2,-1
9980920,1,1,-1
128828,1,1,-1
10472200,1,2,-1
8654640,1,2,-1
9661360,1,2,-1
1469196,1,1.4655,-1
5562657.69896,2,2,-1
6013400,1,2,-1
11806520,1,2,-1
10176,1,2,-1
9621520,1,2,-1
10292720,1,1,-1
211632,1,1,-1
55864,2,2,-1
1154216,1,1,-1
10144920,1,2,-1
335684,1,1,-1
305596,1,2,-1
3083980,1,1,-1
5167360,1,1,-1
4392360,1,2,-1
10613480,1,2,-1
247196,1,2,-1
10561800,1,1,-1
10248520,2,2,-1
10377520,1,2,-1
3050072,1,2,-1
4551680,1,2,-1
619184,1,1,-1
372172,1,2,-1
10292600,1,2,-1
752776,2,2,-1
10264360,1,1,-1
4147960,1,2,-1
3020140,1,1,-1
1305840,1,2,-1
4324600,1,2,-1
10556760,1,1,-1
2144776,2,1,-1
3016976,1,2,-1
3766104,1,2,-1
8220760,1,2,-1
84260,1,1,-1
138068,1,2,-1
9172920,1,2,-1
10358040,1,1,-1
10550160,1,1,-1
9274480,1,2,-1
10771480,1,2,-1
298824,1,1,-1
10079560,1,1,-1
1184088,1,2,-1
5562657.69896,1,1,-1
5630480,1,2,-1
10668520,1,1,-1
5562657.69896,1,1,-1
178484,1,2,-1
458200,2,1,-1
10671440,1,2,-1
5562657.69896,2,2,-1
10581840,1,1,-1
10368000,1,2,-1
10544560,2,2,-1
723340,1,1,-1
274444,1,1,-1
10522840,1,1,-1
3464304,1,1,-1
10411320,1,2,-1
3904220,1,1,-1
10673840,1,1,-1
94140,1,1,-1
10412360,1,2,-1
1164672,1,1,-1
11577120,1,1,-1
5562657.69896,1,1,-1
4105760,1,1,-1
4470000,1,2,-1
5562657.69896,1,1,-1
1070332,1,1,-1
9769280,1,2,-1
3348748,1,2,-1
9563000,1,1,-1
8787320,1,2,-1
10163960,1,1,-1
5562657.69896,2,2,-1
10610640,1,1,-1
5562657.69896,1,1,-1
10403520,1,1,-1
10140360,1,2,-1
5562657.69896,2,1,-1
10257400,1,1,-1
1004700,2,1,-1
302056,1,1,-1
7071840,1,2,-1
5562657.69896,2,2,-1
10360800,1,2,-1
3830164,1,2,-1
5562657.69896,2,2,-1
5562657.69896,1,2,-1
1200796,1,2,-1
10803160,1,2,-1
2553276,1,1,-1
2897768,1,1,-1
5562657.69896,1,2,-1
5562657.69896,2,2,-1
9091320,1,1,-1
10356600,1,2,-1
9728480,1,2,-1
630760,1,2,-1
10368000,1,2,-1
10072400,1,2,-1
1379804,1,1,-1
302008,1,2,-1
5562657.69896,2,1,-1
10247320,1,1,-1
3112864,1,1,-1
8909520,1,2,-1
2865324,1,1,-1
5562657.69896,1,1,-1
2633528,1,1,-1
10483800,1,1,-1
10120520,1,2,-1
899968,1,2,-1
4250400,1,1,-1
4358640,1,2,-1
12310320,2,2,-1
4720560,1,1,-1
9037240,2,2,-1
10771280,2,2,-1
9512200,1,1,-1
10709600,1,2,-1
10481280,1,1,-1
471004,1,2,-1
10432680,1,1,-1
5562657.69896,2,2,-1
10237960,2,1,-1
9954880,2,2,-1
1732360,1,1,-1
10421480,1,2,-1
240896,1,1,-1
424464,1,1,-1
4781360,1,1,-1
351416,1,1,-1
181660,1,2,-1
221832,1,1,-1
5562657.69896,2,1,-1
7985200,2,2,1
4296320,1,2,-1
5715680,1,2,-1
152516,1,1,-1
4558360,2,2,-1
10944200,1,1,-1
58608,2,2,-1
5562657.69896,2,1,-1
9610160,1,1.4655,-1
10473800,1,1,-1
10639280,1,1,-1
2219764,1,1,-1
9200840,1,1,-1
10657360,1,1,-1
5562657.69896,2,1,-1
1780516,1,1,-1
10575000,1,1.4655,-1
9853160,1,1,-1
10354680,1,1,-1
5562657.69896,2,2,-1
10379440,1,1,-1
4802720,1,1,-1
2863676,1,2,-1
5562657.69896,2,2,-1
231196,1,2,-1
12595840,1,1,-1
300320,1,1,-1
21824,2,1,-1
10191200,1,2,-1
1894980,1,1,-1
10059800,1,2,-1
246772,1,2,-1
10661600,1,2,-1
10323920,1,1,-1
5562657.69896,2,1,-1
10622080,1,2,-1
5562657.69896,1,1,-1
1776744,1,2,-1
7054800,1,1,-1
9603040,1,2,-1
8911840,1,1,-1
9043640,1,1,-1
9676800,1,2,-1
10427360,1,2,-1
10573200,1,1,-1
5562657.69896,2,1,-1
10552400,1,2,-1
470092,2,1,-1
10567760,1,2,-1
5562657.69896,1,1.4655,-1
5562657.69896,1,1,-1
5385760,1,1,-1
5562657.69896,2,2,-1
66088,1,2,-1
10594960,1,1,-1
9278240,1,2,-1
10367760,1,1.4655,-1
10912520,1,2,-1
277632,1,1,-1
5562657.69896,1,2,-1
3889436,1,1,-1
10428680,1,2,-1
504128,1,1,-1
136572,1,2,-1
4569600,1,1,-1
54596,1,2,-1
4580360,1,2,-1
5562657.69896,1,2,-1
9642240,1,1,-1
9666040,1,1,-1
350548,1,1,-1
5562657.69896,1,1,-1
9114160,2,2,-1
10074840,1,2,-1
5169480,1,1,-1
10204760,1,2,-1
5562657.69896,1,2,-1
933032,1,2,-1
10453840,1,2,-1
415428,1,2,-1
10883040,1,1,-1
10337160,1,1,-1
5562657.69896,1,1,-1
10467080,1,1,-1
1197672,1,1,-1
633576,1,1,-1
198688,1,1,-1
10760600,1,2,-1
3211800,1,2,-1
1026416,1,1,-1
9069080,1,2,-1
236872,1,1,-1
9808760,2,2,1
10683440,1,2,-1
9583360,1,1,-1
10297800,1,1,-1
4808480,1,1,-1
4067880,1,2,-1
10663120,1,2,-1
16476,1,2,-1
834420,1,2,-1
5562657.69896,1,1,-1
2117260,1,1,-1
10497280,1,1,-1
10751360,1,1,-1
7901560,2,2,-1
5562657.69896,1,2,-1
10737600,1,1,-1
117632,1,2,-1
197484,1,2,-1
8990200,1,2,-1
854132,2,2,-1
252808,1,2,-1
10717240,1,2,-1
5562657.69896,2,2,-1
10723720,1,1,-1
10085240,1,1,-1
20332,1,1,-1
10701120,1,1,-1
84180,1,1,-1
10657440,2,2,-1
9637800,1,1,-1
3433228,1,2,-1
10919200,1,2,-1
465336,1,1,-1
9950520,2,2,-1
5562657.69896,1,1,-1
10352440,1,1,-1
747904,2,2,-1
10607600,1,2,-1
5562657.69896,2,2,-1
762708,1,2,-1
540048,1,1,-1
9475360,1,1,-1
6297360,1,1,-1
2734824,1,2,-1
10351640,1,1,-1
10583640,1,2,-1
10022400,1,2,-1
1208464,1,2,-1
5562657.69896,1,2,-1
2377412,1,2,-1
1573256,1,1,-1
5562657.69896,2,2,-1
138060,1,2,-1
1792560,1,1,-1
8686400,1,2,-1
426168,1,2,-1
10455760,1,1,-1
12750640,1,1,1
168484,1,1,-1
366216,2,2,-1
353748,1,2,-1
5562657.69896,1,2,-1
5506240,2,2,-1
8928440,1,1,-1
9603920,2,2,-1
2284508,1,1,-1
9609520,1,1,-1
2448452,1,2,-1
475388,1,1,-1
10945880,2,2,-1
395884,1,1,-1
5562657.69896,1,1,-1
739168,1,2,-1
5498400,1,2,-1
10566400,1,1,-1
4865280,1,2,-1
7983120,2,1,-1
1010092,1,2,-1
97168,1,1,-1
10523160,1,1,-1
10484840,1,2,-1
4629920,1,1,-1
10336560,1,2,-1
1142416,2,2,-1
5562657.69896,2,2,-1
10013880,1,1,-1
10267640,1,1,-1
113428,1,1,-1
5897480,1,2,-1
2382328,1,1,-1
41344,1,1,-1
10411320,2,1,-1
10668120,1,1,1
5562657.69896,1,1,-1
10619640,2,1,-1
10631000,1,2,-1
5562657.69896,2,2,-1
182040,1,1,-1
10558960,1,1,-1
10708960,1,1,-1
10539000,1,2,-1
5562657.69896,2,1,-1
113936,1,1,-1
5562657.69896,2,1,-1
5562657.69896,1,1,-1
2318224,1,1,-1
8294640,1,2,-1
1618920,1,2,-1
10698000,1,2,-1
10501560,1,2,-1
3071228,1,1,-1
9310800,1,2,-1
5562657.69896,1,2,-1
10124280,1,2,-1
10713600,1,2,-1
9871760,1,1,-1
2282052,1,1,-1
5562657.69896,1,1,-1
1022592,1,1,-1
3692592,1,2,-1
10484720,1,1,-1
263124,1,1,-1
10782240,2,2,-1
1616032,1,1,-1
5562657.69896,1,1,-1
131888,1,1,-1
10340840,1,2,-1
10541480,1,1,-1
10424800,1,2,-1
5562657.69896,2,1,-1
2394312,1,1,-1
10224080,1,1,-1
10698720,1,1,-1
10321320,2,2,-1
51164,1,1,-1
5080320,1,1,-1
10664240,2,1,-1
1508756,1,2,1
1299540,2,2,-1
10595520,1,2,-1
5131720,2,2,-1
8802200,2,2,-1
10022400,1,1,-1
3383216,1,1,-1
544928,1,2,-1
818644,1,1,-1
10247000,1,2,-1
5476720,1,1,-1
10428720,1,1,-1
10716080,1,1,-1
10750000,1,1,-1
10535040,1,1,-1
10385160,1,1,-1
4399040,1,2,-1
178136,1,1,-1
10216280,1,2,-1
10340280,1,2,-1
10664560,2,2,-1
141968,1,2,-1
2569588,1,1,-1
6109880,1,1,-1
10494160,1,1,-1
5524640,1,2,-1
5562657.69896,2,1,-1
1704628,1,1,-1
5562657.69896,1,1,-1
5562657.69896,1,1.4655,-1
9787600,2,1,-1
8523640,1,2,-1
9889320,1,2,-1
10509480,1,1,-1
10397480,1,1,-1
8573560,2,2,-1
76348,1,1,-1
10638720,1,1,-1
5562657.69896,2,2,-1
10508680,1,1,-1
9557400,1,1,-1
898692,1,1,-1
6782080,1,1,-1
10706880,1,2,-1
10083160,2,1,-1
5562657.69896,1,2,-1
8892960,1,1,-1
10329360,1,2,-1
10407000,1,1,-1
2131272,1,2,-1
843356,1,2,-1
10207840,1,2,-1
155372,1,2,-1
4801920,1,2,-1
3205092,1,2,-1
8739560,1,1,-1
7100,1,2,-1
8461920,1,1,-1
268456,1,2,-1
932324,1,1,-1
3298904,1,2,-1
6045880,1,1,-1
3076556,2,2,-1
10507480,1,1,-1
10709280,1,2,-1
1514664,1,2,-1
8414480,1,2,-1
593468,1,1,-1
10332280,1,1,-1
10439000,1,1,-1
5562657.69896,1,1,-1
5562657.69896,2,1,-1
10138560,1,2,-1
3465896,1,1,-1
9484080,1,1,-1
9235320,1,2,-1
10411240,1,2,-1
5562657.69896,2,2,-1
10481280,1,1,-1
5562657.69896,1,1,-1
9308400,1,2,-1
1945172,1,2,-1
10143760,1,2,-1
10888880,2,2,-1
10761040,1,2,-1
10537960,2,2,-1
10691280,1,1.4655,-1
2316948,1,1,-1
9880760,1,1,-1
10116200,1,1,-1
10369000,1,1,-1
1451576,1,1,-1
2912484,1,1,-1
9087840,1,1,-1
10307080,2,2,-1
164516,1,2,1
576592,1,2,-1
5593040,1,1,-1
329176,1,2,-1
9810440,1,1,-1
10451520,2,1,-1
7638360,1,2,-1
10669800,1,1,-1
17860,1,1,-1
1579876,1,2,-1
451196,1,2,-1
863776,1,1,-1
571608,1,1,-1
9764120,1,1,-1
436428,1,2,-1
10426720,2,2,-1
5562657.69896,2,2,-1
2485904,1,1,-1
3151220,1,1,-1
10557520,1,2,-1
7987640,1,2,-1
4658000,1,1,-1
5562657.69896,1,2,-1
9566520,1,2,-1
2931148,1,1,-1
5562657.69896,2,2,-1
9161280,1,1,-1
10446600,1,1,-1
10481520,1,1,-1
10354120,2,2,-1
3841228,1,1,-1
5562657.69896,1,2,-1
9732200,2,2,-1
4163120,1,2,-1
169716,1,2,-1
10787680,2,1,-1
9484440,1,2,-1
5562657.69896,1,1,-1
5115640,1,2,-1
15200,1,1,-1
10060520,1,1,-1
9562720,1,1,-1
8504800,1,1,-1
8968240,2,2,-1
4374560,1,1,-1
512720,2,2,-1
2116820,1,2,-1
1647860,1,1,-1
10468600,1,1,-1
455648,1,1,-1
6644280,1,2,-1
10522080,1,1,-1
5562657.69896,1,1,-1
1260240,1,2,-1
4451920,1,2,-1
7956280,1,2,-1
6227160,1,1,-1
5562657.69896,2,1,-1
5562657.69896,1,1,-1
358332,1,1,-1
3936628,1,2,-1
7720000,1,1,-1
8117240,1,1,-1
5562657.69896,1,1,-1
10388960,1,2,-1
1157160,1,2,-1
211480,1,1,-1
10620960,1,1,-1
8968640,1,2,-1
3233324,1,1,-1
10715680,2,2,-1
9022800,1,2,-1
10461560,1,1,-1
490080,1,2,-1
1867272,1,2,1
5562657.69896,1,2,-1
10356000,1,1,-1
10599920,1,2,-1
1445708,1,1,-1
1527700,2,1,-1
1825380,1,1,-1
18316,1,2,-1
1398624,1,2,-1
8155080,1,2,-1
10551400,1,2,-1
88720,1,1,-1
10059800,1,1,-1
9973160,1,2,-1
5562657.69896,2,2,-1
5711960,1,2,-1
7104640,2,1,-1
133664,1,1,-1
250764,2,1,-1
10600160,2,2,-1
22804,1,1,-1
10290640,1,2,-1
10376840,1,1,-1
10851400,1,1,-1
933292,1,1,-1
10556480,1,1,-1
628144,1,2,-1
9987840,2,2,-1
10694760,1,1,-1
2618216,1,2,-1
5562657.69896,1,1,-1
10266760,1,2,-1
10030280,1,1,-1
10333480,1,2,-1
1232396,1,1,-1
338120,1,1,-1
8693760,1,2,-1
10221440,1,1,-1
7461680,1,2,-1
10649160,1,2,-1
320228,1,1,-1
5562657.69896,2,2,-1
10605680,1,1,-1
2562168,1,2,-1
7739600,1,1,-1
10365200,1,1.4655,-1
924580,1,1,-1
7181920,1,1,-1
10027960,2,2,-1
7917680,1,1,-1
10519120,1,1,-1
3582824,1,2,-1
5562657.69896,1,1,-1
4834720,1,1,-1
5562657.69896,1,1,-1
5562657.69896,1,2,-1
349764,1,1,-1
10241160,1,2,-1
357544,1,2,-1
10473680,1,1,-1
7487480,2,2,-1
10566000,1,1,-1
10511360,1,2,-1
8344360,1,2,-1
10470840,1,1,-1
3814816,1,1.4655,-1
10586760,1,1,-1
536120,1,2,-1
9998440,1,1,-1
2047716,1,2,-1
10296040,1,1,-1
574708,1,1,-1
10642160,1,1,-1
5687680,1,1,-1
1657676,1,1,-1
8737440,1,1,-1
5848200,1,1,-1
6373960,1,1,-1
263200,2,2,-1
1724852,1,1,-1
9229800,1,2,-1
5562657.69896,2,1,-1
9494680,2,2,-1
325324,1,1,-1
40072,1,2,-1
10719520,1,1,-1
10353520,1,1,-1
5562657.69896,1,1,-1
5562657.69896,1,2,-1
11453360,1,1,-1
2256228,1,1.4655,-1
9939120,1,2,-1
1803812,2,1,-1
3096344,1,2,-1
10373480,1,1,-1
5562657.69896,2,1,-1
88572,1,2,-1
5562657.69896,1,1,-1
205256,1,2,-1
10465560,2,1,-1
4892920,2,1,-1
10394520,1,1,-1
5995400,2,1,-1
5562657.69896,2,2,-1
5562657.69896,2,1,-1
10368000,2,2,-1
60520,1,1,-1
10307400,2,2,-1
9034680,1,1,-1
10798400,1,2,-1
3277824,1,2,-1
10084080,2,2,-1
10067160,2,2,-1
6852760,1,2,-1
626288,1,2,-1
10655160,1,2,-1
9204560,1,2,-1
10417240,1,1,-1
5562657.69896,1,2,-1
5562657.69896,1,1,-1
9766400,1,2,-1
3757860,2,2,-1
237924,2,1,-1
10750840,1,1,-1
10548320,1,1,-1
10146720,2,2,-1
10631600,1,2,-1
914320,1,1,-1
5548760,2,2,-1
6092,1,2,-1
5562657.69896,1,1,-1
10628880,1,2,-1
232240,1,1,-1
10308000,1,2,-1
9140400,1,1,-1
10411080,1,1,-1
10464400,1,1,-1
1726800,1,2,-1
