@relation data
@attribute Var3 numeric
@attribute Var24 numeric
@attribute Var62 numeric
@attribute Var73 numeric
@attribute Var113 numeric
@attribute Var147 numeric
@attribute Var210 numeric
@attribute Var214 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var219 numeric
@attribute Var223 numeric
@attribute Var229 numeric
@attribute upselling numeric
@data
10.5474,3.85608,0.05688,36,534180,0.0506,6,3765.55442,1016,2136,12,3,0.6312,-1
10.5474,8,0.05688,60,-64961.6,0.0506,6,9986,1542,10380,12,3,2,-1
10.5474,3.85608,9,4,-3871592,0.0506,6,3765.55442,173,11998,12,3,0.6312,-1
10.5474,8,0.05688,76,2654.428,0.0506,6,14133,108,4852,12,3,2,-1
10.5474,2,0.05688,178,-1651924,0.0506,6,64,360,8700,12,3,2,-1
10.5474,2,0.05688,202,274595.2,0.0506,6,3765.55442,1751,761,12,3,1,-1
10.5474,3.85608,0.05688,30,254015.2,0.0506,6,3765.55442,1117,7797,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,102,-302150.4,0.0506,4,5482,908,6330,12,3,0.6312,-1
10.5474,3.85608,0.05688,60,346041.2,0.0506,6,5710,1522,5911,12,3,2,-1
10.5474,3.85608,0.05688,90,113124.8,0.0506,6,14436,1230,1125,12,3,2,-1
10.5474,2,0.05688,138,237350.8,0.0506,6,8039,305,3123,12,2,0.6312,-1
10.5474,20,0.05688,130,92357.2,0.0506,6,2499,1693,12312,12,3,2,1
10.5474,6,0.05688,34,287732.4,0.0506,6,3765.55442,1172,6807.2223,12,3,0.6312,-1
10.5474,3.85608,0.05688,34,-2303740,0.0506,6,3765.55442,1077,13101,12,3,0.6312,-1
10.5474,2,0.05688,172,179339.2,0.0506,6,13444,1845,13325,9,4,1,1
10.5474,6,0.05688,122,-10396.84,0.0506,6,9723,1299,3041,12,3,1,-1
10.5474,3.85608,0.05688,62,-153278.608486739,0.0506,5,7642,1545,5128,10.97706,2.60132,1,-1
10.5474,28,0.05688,126,126451.6,0.0506,1,15193,305,7266,17,2,1,-1
10.5474,2,0.05688,50,-54864,0.0506,6,10180,996,12524,12,3,2,-1
10.5474,4,0.05688,132,-29517.28,0.0506,6,430,1845,6095,9,3,1,-1
10.5474,3.85608,0.05688,102,-41022.4,0.0506,6,2541,305,7380,5,2,0.6312,-1
10.5474,8,0.05688,134,-56477.6,0.0506,6,7393,1845,13619,12,3,2,-1
10.5474,8,0.05688,94,34791.44,0.0506,6,10751,305,3111,12,3,2,-1
10.5474,3.85608,0.05688,46,63710.8,0.0506,6,3765.55442,1077,5720,21,3,1,-1
10.5474,6,0.05688,126,62917.2,0.0506,2,15165,305,4890,12,3,0.6312,-1
10.5474,3.85608,0.05688,44,-1010240,0.0506,6,3765.55442,1077,3824,12,4,0.6312,1
10.5474,10,0.05688,130,-107233.2,0.0506,6,3022,305,8938,19,3,2,-1
10.5474,8,0.05688,154,376265.6,0.0506,6,10030,538,11423,12,3,1,-1
10.5474,3.85608,0.05688,156,145032,0.0506,6,15144,1833,2452,10.97706,2.60132,1,-1
10.5474,3.85608,0.05688,156,120427.6,0.0506,6,9046,1845,10180,12,3,2,-1
10.5474,3.85608,0.05688,4,-3033068,0.0506,6,3765.55442,1881,11203,12,3,0.6312,-1
10.5474,4,0.05688,218,121408.8,0.0506,6,4257,1037,12513,12,2,2,-1
10.5474,3.85608,0.05688,116,724612,0.0506,6,2354,1316,4657,17,2,2,-1
10.5474,3.85608,0.05688,4,-289544,0.0506,6,3765.55442,173,7351,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,50,-9764.72,0.0506,6,14621,1077,7219,12,3,1,-1
10.5474,4,0.05688,122,-1837908,0.0506,6,3765.55442,1696,7380,12,3,1,-1
10.5474,4,0.05688,174,278491.6,0.0506,6,3765.55442,1847,12167,12,4,1,-1
10.5474,3.85608,0.05688,108,13513.16,0.0506,6,3765.55442,78,1275,12,3,2,-1
10.5474,3.85608,0.05688,64,-823788,0.0506,6,1194,1845,7006,12,3,1,-1
10.5474,2,0.05688,132,143504.8,0.0506,6,3765.55442,305,6735,19,2,0.6312,-1
10.5474,4,0.05688,106,-122009.6,0.0506,6,9700,1845,2298,9,3,2,-1
10.5474,8,0.05688,42,-112317.6,0.0506,6,3765.55442,1073,12804,19,3,0.6312,-1
10.5474,10,0.05688,76,-7546,0.0506,6,13723,416,5050,12,3,0.6312,-1
10.5474,2,0.05688,208,8646,0.0506,6,10636,1035,6100,12,3,1,-1
10.5474,3.85608,0.05688,22,423768,0.0506,6,3765.55442,1270,331,12,3,0.6312,-1
10.5474,8,0.05688,48,457320,0.0506,6,10908,954,12796,10.97706,2.60132,0.6312,1
10.5474,8,0.05688,108,359362.8,0.0506,6,1108,772,11684,12,3,1,-1
10.5474,2,0.05688,42,324260,0.0506,6,3765.55442,1077,8269,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,44,372820.4,0.0506,6,3765.55442,1077,12524,12,4,0.6312,-1
10.5474,3.85608,0.05688,48,-177512.4,0.0506,6,14183,1077,10134,17,4,1,-1
10.5474,3.85608,0.05688,8,-1976020,0.0506,6,3765.55442,1073,8465,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,30,289551.6,0.0506,6,3765.55442,1077,2296,12,3,0.6312,1
10.5474,3.85608,0.05688,100,-2423048,0.0506,6,5469,1845,4920,12,3,2,-1
10.5474,3.85608,0.05688,34,1091264,0.0506,6,3765.55442,996,6807.2223,12,3,0.6312,-1
10.5474,2,0.05688,20,450360,0.0506,6,3765.55442,1270,8392,9,3,0.6312,-1
10.5474,16,0.05688,90,116484.4,0.0506,6,13244,772,222,12,3,1,-1
10.5474,2,0.05688,16,141407.6,0.0506,6,3765.55442,1270,7054,12,3,0.6312,-1
10.5474,4,0.05688,80,99147.6,0.0506,6,13999,1077,3458,12,3,2,-1
10.5474,8,0.05688,20,384524.4,0.0506,6,3765.55442,1928,4577,12,3,0.6312,-1
10.5474,3.85608,0.05688,82,171041.6,0.0506,4,5479,78,11488,12,3,2,-1
10.5474,3.85608,0.05688,174,104199.2,0.0506,6,9585,1864,5027,12,3,2,-1
10.5474,12,0.05688,28,-566516,0.0506,6,3765.55442,1713,2535,12,3,0.6312,-1
10.5474,3.85608,0.05688,32,-52342,0.0506,6,3765.55442,1077,11397,12,3,0.6312,-1
10.5474,4,0.05688,206,133899.6,0.0506,6,2657,1807,13525,12,2,2,-1
10.5474,2,0.05688,42,185108,0.0506,4,3765.55442,996,8974,12,3,0.6312,-1
10.5474,8,0.05688,142,-94876.4,0.0506,6,12091,1937,13685,10.97706,2.60132,2,-1
10.5474,12,0.05688,84,-310298.8,0.0506,6,1008,293,1172,12,3,0.6312,-1
10.5474,4,0.05688,34,-39385.56,0.0506,6,3765.55442,1266,10275,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,56,19444,0.0506,6,9892,1542,9148,12,3,0.6312,-1
10.5474,4,0.05688,56,188561.6,0.0506,6,4126,1073,8827,12,3,1,-1
10.5474,4,0.05688,62,-45460.8,0.0506,6,5262,207,7082,12,3,2,-1
10.5474,2,0.05688,82,-298746.4,0.0506,6,10074,305,10703,12,3,0.6312,-1
10.5474,2,0.05688,168,199114.4,0.0506,6,12223,1333,1999,12,3,0.6312,-1
10.5474,3.85608,0.05688,48,-219891.6,0.0506,6,1220,1077,3031,12,3,2,-1
10.5474,6,0.05688,32,-558832,0.0506,6,3765.55442,1077,10878,12,3,0.6312,-1
10.5474,3.85608,0.05688,24,-2144,0.0506,6,3765.55442,1080,456,12,3,0.6312,-1
10.5474,2,0.05688,74,95538.8,0.0506,6,14862,78,5331,12,3,1,-1
10.5474,3.85608,0.05688,20,206735.2,0.0506,6,3765.55442,1270,9983,12,3,0.6312,-1
10.5474,8,0.05688,106,100712.8,0.0506,6,2583,279,6807.2223,12,3,1,1
10.5474,3.85608,0.05688,62,-153278.608486739,0.0506,6,7952,1545,9942,12,3,1,-1
10.5474,3.85608,0.05688,136,128405.2,0.0506,6,1550,305,3128,12,3,0.6312,-1
10.5474,3.85608,0.05688,42,83453.6,0.0506,6,3765.55442,1266,12079,12,3,0.6312,-1
10.5474,2,0.05688,56,182383.2,0.0506,6,3765.55442,821,5211,12,2,1,-1
10.5474,3.85608,0.05688,14,-656632,0.0506,6,3765.55442,1879,11648,12,3,0.6312,-1
10.5474,2,0.05688,114,-131134,0.0506,6,14696,403,10875,12,3,0.6312,-1
10.5474,3.85608,0.05688,32,227204.4,0.0506,6,3765.55442,1266,2510,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,-489064,0.0506,6,3765.55442,1270,13273,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,42,139337.6,0.0506,6,3765.55442,759,201,10.97706,2.60132,0.6312,-1
10.5474,12,0.05688,170,-47278.8,0.0506,6,14499,1845,1875,12,2,1,-1
10.5474,3.85608,0.05688,8,-1536500,0.0506,6,3765.55442,786,8900,12,3,0.6312,-1
10.5474,6,0.05688,86,-11960.56,0.0506,6,2588,78,5628,12,3,2,1
10.5474,3.85608,0.05688,8,25272,0.0506,6,3765.55442,1140,11862,10.97706,2.60132,0.6312,-1
10.5474,4,0.05688,58,-27763.16,0.0506,6,2452,1542,13823,12,3,1,1
10.5474,3.85608,0.05688,46,445520,0.0506,6,3765.55442,1073,2351,12,3,0.6312,-1
10.5474,2,0.05688,34,910472,0.0506,6,3765.55442,996,9220,18,3,0.6312,-1
10.5474,3.85608,0.05688,6,1283348,0.0506,6,3765.55442,807,330,12,3,0.6312,-1
10.5474,22,0.05688,134,-1336788,0.0506,6,930,1819,1081,12,3,0.6312,-1
10.5474,2,0.05688,18,173344.4,0.0506,6,3765.55442,930,13013,12,3,0.6312,-1
10.5474,6,0.05688,20,138332,0.0506,6,3765.55442,1713,5107,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,28,68344,0.0506,6,3765.55442,1270,9489,12,3,0.6312,-1
10.5474,2,0.05688,38,75306.4,0.0506,6,3765.55442,1533,1034,12,3,0.6312,-1
10.5474,2,0.05688,36,318276.8,0.0506,6,3765.55442,1266,1358,10.97706,2.60132,0.6312,-1
10.5474,16,0.05688,44,525920,0.0506,6,3765.55442,1764,11521,12,3,0.6312,-1
10.5474,4,0.05688,104,-1584848,0.0506,6,3765.55442,228,12964,12,3,0.6312,-1
10.5474,2,0.05688,34,1992.144,0.0506,6,3765.55442,996,7912,12,3,0.6312,-1
10.5474,2,0.05688,18,33747.28,0.0506,6,3765.55442,1073,5824,12,3,0.6312,-1
10.5474,3.85608,0.05688,12,-776948,0.0506,6,3765.55442,217,3193,10.97706,2.60132,0.6312,-1
10.5474,4,0.05688,60,149080,0.0506,6,8842,821,6159,12,2,1,-1
10.5474,2,0.05688,72,965156,0.0506,6,7926,877,11028,12,3,1,-1
10.5474,3.85608,0.05688,16,73730.4,0.0506,6,3765.55442,996,8100,21,3,0.6312,-1
10.5474,3.85608,0.05688,8,-1655116,0.0506,6,3765.55442,1016,10680,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,40,-1642040,0.0506,6,3765.55442,1077,1602,12,3,0.6312,-1
10.5474,3.85608,0.05688,134,153616,0.0506,6,8707,78,8067,12,3,0.6312,-1
10.5474,3.85608,0.05688,76,-214508.8,0.0506,6,10060,1845,382,12,3,2,-1
10.5474,2,0.05688,18,551400,0.0506,6,3765.55442,1080,1718,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,12,-1023840,0.0506,6,3765.55442,1087,6807.2223,12,3,0.6312,-1
10.5474,3.85608,0.05688,66,187478,0.0506,6,12515,1790,8636,12,3,0.6312,-1
10.5474,2,0.05688,130,171896.4,0.0506,6,2000,944,4800,5,2,2,-1
10.5474,6,0.05688,26,157361.6,0.0506,6,3765.55442,996,2355,12,3,0.6312,-1
10.5474,3.85608,0.05688,104,128014,0.0506,6,5408,1149,6868,12,3,0.6312,1
10.5474,10,0.05688,74,-42109.2,0.0506,6,151,1725,9563,12,3,2,-1
10.5474,2,0.05688,22,50283.6,0.0506,6,3765.55442,836,298,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,8,-2195648,0.0506,6,3765.55442,1073,5721,12,3,0.6312,-1
10.5474,2,0.05688,84,1097676,0.0506,6,11549,560,6686,19,3,1,-1
10.5474,3.85608,0.05688,120,-87223.2,0.0506,6,10638,1297,5274,12,2,2,-1
10.5474,4,0.05688,44,101969.6,0.0506,6,3765.55442,253,3128,12,4,0.6312,-1
10.5474,2,0.05688,110,821992,0.0506,6,3765.55442,560,10811,12,3,0.6312,-1
10.5474,6,0.05688,16,384981.6,0.0506,6,3765.55442,1073,10075,12,3,0.6312,-1
10.5474,2,0.05688,16,239746,0.0506,6,3765.55442,240,10234,12,3,0.6312,-1
10.5474,3.85608,0.05688,20,-4078.16,0.0506,6,3765.55442,1073,6040,12,3,0.6312,-1
10.5474,2,0.05688,76,132865.2,0.0506,6,10794,1079,1123,12,3,1,-1
10.5474,10,0.05688,20,156130,0.0506,6,3765.55442,996,9563,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,138,-64084,0.0506,6,13787,1845,5138,12,3,0.6312,-1
10.5474,3.85608,18,4,-288254,0.0506,6,3765.55442,1073,6260,12,3,0.6312,1
10.5474,14,0.05688,134,-127659.2,0.0506,6,6937,538,10871,12,3,2,-1
10.5474,2,0.05688,106,26532.44,0.0506,6,9482,772,12369,12,3,1,-1
10.5474,4,0.05688,30,96046.4,0.0506,6,3765.55442,707,254,12,3,0.6312,-1
10.5474,3.85608,0.05688,172,-3626832,0.0506,6,3275,1833,11764,12,3,0.6312,-1
10.5474,2,0.05688,110,45181.6,0.0506,6,2564,1845,13301,12,3,1,-1
10.5474,3.85608,0.05688,12,-800952,0.0506,6,3765.55442,247,5815,10.97706,2.60132,0.6312,-1
10.5474,6,0.05688,128,243047.6,0.0506,6,3765.55442,458,6999,12,2,2,-1
10.5474,2,0.05688,36,146107.6,0.0506,6,3765.55442,1077,3495,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,50,712648,0.0506,6,415,135,12524,12,3,1,-1
10.5474,2,0.05688,52,-1836660,0.0506,6,3765.55442,1552,7264,12,3,1,-1
10.5474,3.85608,0.05688,12,-153278.608486739,0.0506,6,3765.55442,804,9160,12,3,0.6312,-1
10.5474,4,0.05688,14,-488900,0.0506,6,3765.55442,1880,13513,12,3,0.6312,-1
10.5474,3.85608,0.05688,6,-2093820,0.0506,6,3765.55442,173,105,12,3,0.6312,-1
10.5474,10,0.05688,178,44288,0.0506,6,4733,1298,3193,18,2,2,-1
10.5474,3.85608,0.05688,6,-480320,0.0506,6,3765.55442,241,6059,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,26,500232,0.0506,6,3765.55442,1814,1423,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,24,-795652,0.0506,6,3765.55442,1713,4597,18,3,0.6312,-1
10.5474,2,0.05688,76,143688,0.0506,6,10740,1077,6494,12,2,0.6312,-1
10.5474,3.85608,0.05688,46,156046.4,0.0506,6,3765.55442,1240,4322,9,4,1,-1
10.5474,3.85608,0.05688,170,898136,0.0506,6,9193,27,6644,12,3,2,-1
10.5474,2,0.05688,146,205723.2,0.0506,6,11636,1845,1235,18,3,0.6312,-1
10.5474,2,0.05688,34,136875.6,0.0506,6,3765.55442,1266,4011,12,3,0.6312,-1
10.5474,3.85608,0.05688,62,-7466,0.0506,6,3765.55442,1266,6807.2223,12,3,1,-1
10.5474,3.85608,0.05688,8,-1164288,0.0506,6,3765.55442,1270,10253,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,88,504352,0.0506,6,5930,879,6807.2223,9,3,2,-1
10.5474,3.85608,0.05688,36,513556,0.0506,6,3765.55442,1073,8523,12,3,0.6312,-1
10.5474,8,0.05688,50,4898.16,0.0506,6,3615,1400,3044,12,3,1,1
10.5474,6,0.05688,100,-307712,0.0506,6,696,873,2708,12,3,1,-1
10.5474,3.85608,0.05688,124,120690.8,0.0506,6,3765.55442,1845,11309,12,3,2,-1
10.5474,2,0.05688,14,36570.84,0.0506,6,3765.55442,1117,4958,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,42,-672776,0.0506,6,3765.55442,1073,1633,12,3,0.6312,-1
10.5474,2,0.05688,46,532568,0.0506,6,3765.55442,996,612,12,4,0.6312,-1
10.5474,4,0.05688,118,-692956,0.0506,6,3765.55442,1473,13832,9,4,1,-1
10.5474,3.85608,0.05688,44,26826.72,0.0506,6,3765.55442,1077,4704,12,3,0.6312,1
10.5474,14,0.05688,64,101826.8,0.0506,6,12372,416,10937,12,3,0.6312,-1
10.5474,2,0.05688,154,-19716.56,0.0506,6,11011,1400,675,12,3,1,-1
10.5474,10,0.05688,130,-22568.56,0.0506,6,13184,1845,3164,12,3,2,-1
10.5474,18,0.05688,156,-161340.4,0.0506,6,8602,1845,5353,12,3,2,-1
10.5474,32,0.05688,104,55581.6,0.0506,6,3073,802,2900,12,3,2,1
10.5474,3.85608,0.05688,80,-127201.2,0.0506,6,1371,78,6187,12,3,1,-1
10.5474,3.85608,9,4,-1568700,0.0506,6,3765.55442,173,9989,12,3,0.6312,-1
10.5474,6,0.05688,46,-365706,0.0506,6,11952,1073,12592,12,3,1,-1
10.5474,6,0.05688,64,35923,0.0506,6,4675,1542,264,17,3,1,1
10.5474,4,0.05688,16,484140,0.0506,6,3765.55442,996,8967,12,3,0.6312,-1
10.5474,2,0.05688,82,-56260.8,0.0506,6,3765.55442,772,330,12,3,0.6312,-1
10.5474,2,0.05688,52,-1821136,0.0506,6,14660,78,1559,12,3,1,-1
10.5474,3.85608,0.05688,12,-440480,0.0506,6,3765.55442,1073,1775,12,3,0.6312,-1
10.5474,2,0.05688,34,941976,0.0506,6,3765.55442,1077,7307,12,3,0.6312,-1
10.5474,3.85608,0.05688,4,-4477040,0.0506,6,3765.55442,1054,186,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,204,3393.428,0.0506,6,11485,1038,9635,12,3,2,-1
10.5474,2,0.05688,118,304190.4,0.0506,6,3765.55442,78,5722,19,2,2,-1
10.5474,3.85608,0.05688,8,-1274676,0.0506,6,3765.55442,822,7127,9,3,0.6312,-1
10.5474,3.85608,0.05688,26,426012,0.0506,6,3765.55442,1077,6147,12,3,0.6312,-1
10.5474,10,0.05688,44,100534,0.0506,6,3765.55442,1079,13522,12,3,0.6312,-1
10.5474,4,0.05688,112,116395.6,0.0506,6,3765.55442,538,12104,12,3,0.6312,-1
10.5474,3.85608,0.05688,108,196610,0.0506,6,2999,305,10343,9,4,1,-1
10.5474,3.85608,0.05688,54,91049.2,0.0506,6,10637,996,4283,9,4,2,-1
10.5474,3.85608,0.05688,198,5147.44,0.0506,6,9384,17,11665,9,3,2,1
10.5474,4,0.05688,196,-63061.2,0.0506,6,277,235,12154,12,3,2,-1
10.5474,6,0.05688,14,198076.8,0.0506,6,3765.55442,1087,7733,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,168,141922,0.0506,6,1721,1845,873,12,3,2,-1
10.5474,72,0.05688,80,59934.4,0.0506,6,13232,78,2668,12,3,1,-1
10.5474,8,0.05688,40,331800.8,0.0506,6,3765.55442,1077,1384,12,3,0.6312,1
10.5474,4,0.05688,38,-240386.8,0.0506,4,3765.55442,1511,12672,12,3,0.6312,-1
10.5474,4,0.05688,104,85266.8,0.0506,6,3302,305,1903,12,3,1,-1
10.5474,6,0.05688,54,111352.4,0.0506,6,10437,207,2401,12,3,2,-1
10.5474,10,0.05688,82,-953840,0.0506,6,11456,1077,2824,10.97706,2.60132,1,1
10.5474,4,0.05688,112,-1151.144,0.0506,6,8304,279,9771,12,3,2,1
10.5474,3.85608,0.05688,176,266593.6,0.0506,6,2032,34,5507,12,3,0.6312,-1
10.5474,4,0.05688,40,97680.8,0.0506,4,3765.55442,1120,3804,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,48,-619176,0.0506,6,5981,1647,6062,12,3,1,-1
10.5474,14,0.05688,42,346979.2,0.0506,4,3765.55442,1572,13438,10.97706,2.60132,0.6312,-1
10.5474,22,0.05688,130,45346.8,0.0506,6,10288,314,3111,12,3,1,-1
10.5474,3.85608,0.05688,160,143876.4,0.0506,2,12511,1833,2956,12,3,1,-1
10.5474,6,0.05688,114,-91051.6,0.0506,6,4411,1845,12208,12,2,2,1
10.5474,8,0.05688,76,958924,0.0506,6,9141,1542,3579,12,3,2,-1
10.5474,8,0.05688,58,-3547.856,0.0506,6,4557,78,3407,12,3,2,-1
10.5474,3.85608,0.05688,48,-58300.8,0.0506,6,7529,253,2524,9,3,1,-1
10.5474,3.85608,0.05688,42,157502.4,0.0506,6,3765.55442,1077,1343,12,2,0.6312,-1
10.5474,3.85608,0.05688,10,-1157312,2,6,3765.55442,1092,6851,12,3,0.6312,-1
10.5474,3.85608,0.05688,24,-153278.608486739,0.0506,5,3765.55442,996,7695,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,8,-1142596,0.0506,6,3765.55442,217,2754,12,3,0.6312,-1
10.5474,3.85608,0.05688,4,-465640,0.0506,6,3765.55442,1603,7223,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,22,-854372,0.0506,6,3765.55442,1073,12546,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,52,177907.6,0.0506,6,1425,1214,2708,12,4,1,-1
10.5474,3.85608,0.05688,66,3606.284,0.0506,6,2916,78,12090,19,3,0.6312,1
10.5474,8,0.05688,80,96778,0.0506,6,14690,1077,12964,12,3,1,-1
10.5474,3.85608,0.05688,26,-156220.8,0.0506,6,3765.55442,996,9129,12,3,0.6312,-1
10.5474,6,0.05688,16,-125048,0.0506,6,3765.55442,263,10090,12,3,0.6312,-1
10.5474,3.85608,0.05688,30,101589.6,0.0506,6,3765.55442,1170,7751,12,3,0.6312,-1
10.5474,20,0.05688,198,-22655.56,0.0506,6,12200,1452,13410,12,3,2,-1
10.5474,3.85608,0.05688,36,440776,0.0506,6,3765.55442,1077,10493,12,2,0.6312,-1
10.5474,3.85608,0.05688,8,-1924452,0.0506,6,3765.55442,1073,3607,10.97706,2.60132,0.6312,-1
10.5474,8,0.05688,32,19919.72,0.0506,6,3765.55442,996,10968,12,3,0.6312,-1
10.5474,2,0.05688,18,-13817.84,0.0506,6,3765.55442,1073,5243,12,3,0.6312,-1
10.5474,16,0.05688,202,-994020,0.0506,6,3496,1848,9327,12,3,1,1
10.5474,3.85608,0.05688,50,-961840,0.0506,6,12990,1077,6798,12,2,0.6312,1
10.5474,3.85608,0.05688,42,-13586,0.0506,6,3765.55442,78,11253,12,2,0.6312,-1
10.5474,3.85608,0.05688,86,162844.8,0.0506,6,4389,78,1047,12,3,1,-1
10.5474,4,0.05688,56,-1436108,0.0506,6,4612,1488,3884,12,3,1,-1
10.5474,2,0.05688,170,34033.72,0.0506,6,1872,1845,2146,12,3,2,-1
10.5474,12,0.05688,18,-111875.6,0.0506,6,3765.55442,1073,1600,12,3,0.6312,-1
10.5474,2,0.05688,52,94257.6,0.0506,6,1339,1077,2553,12,4,2,-1
10.5474,14,0.05688,42,-22699.16,0.0506,6,3765.55442,1077,1224,12,3,0.6312,-1
10.5474,10,0.05688,136,-41999.2,0.0506,6,9269,538,2595,12,3,1,-1
10.5474,3.85608,0.05688,6,-2476116,0.0506,6,3765.55442,996,2135,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,24,153697.2,0.0506,6,3765.55442,1073,9142,12,3,0.6312,-1
10.5474,3.85608,0.05688,96,-1740660,0.0506,6,6788,1400,10775,12,3,0.6312,-1
10.5474,3.85608,0.05688,8,-426596,0.0506,6,3765.55442,217,1603,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,10,-1540220,2,6,3765.55442,996,4134,10.97706,2.60132,0.6312,-1
10.5474,82,0.05688,206,165371.6,0.0506,6,9026,1977,8961,12,2,1,-1
10.5474,3.85608,0.05688,32,570764,0.0506,6,3765.55442,1266,11028,12,3,0.6312,-1
10.5474,10,0.05688,38,39816.44,0.0506,6,3765.55442,1073,6807.2223,12,3,0.6312,-1
10.5474,6,0.05688,110,328881.6,0.0506,6,3557,409,10492,12,2,1,1
10.5474,2,0.05688,34,-1051976,0.0506,6,3765.55442,996,871,12,3,0.6312,-1
10.5474,4,0.05688,26,23326,0.0506,6,3765.55442,1073,6670,18,3,0.6312,-1
10.5474,3.85608,0.05688,38,-302346,0.0506,6,3765.55442,1077,677,12,3,0.6312,-1
10.5474,3.85608,0.05688,130,89500.4,0.0506,6,11064,1282,4093,17,4,2,-1
10.5474,16,0.05688,70,-113162.4,0.0506,6,12058,1836,12371,12,3,1,-1
10.5474,2,0.05688,64,62328,0.0506,6,10679,1077,6101,12,3,1,-1
10.5474,3.85608,0.05688,62,-68547.6,0.0506,6,6509,387,705,12,4,2,-1
10.5474,3.85608,0.05688,142,219416,0.0506,6,11267,305,6670,12,3,1,-1
10.5474,4,0.05688,102,-138097.2,0.0506,6,4771,772,4658,12,3,0.6312,-1
10.5474,2,0.05688,42,16605.84,0.0506,6,3765.55442,247,2968,12,3,0.6312,-1
10.5474,2,0.05688,38,241797.2,0.0506,6,3765.55442,1077,11370,12,3,0.6312,-1
10.5474,3.85608,0.05688,50,73774.4,0.0506,6,3765.55442,1011,4369,18,4,1,-1
10.5474,2,0.05688,68,34356.56,0.0506,4,10718,1120,3049,12,3,2,-1
10.5474,3.85608,0.05688,10,-1126428,2,6,3765.55442,930,8921,12,3,0.6312,-1
10.5474,3.85608,0.05688,40,77473.6,0.0506,6,3765.55442,1077,1888,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,28,191505.6,0.0506,6,3765.55442,721,12250,12,3,0.6312,-1
10.5474,3.85608,0.05688,110,85962.8,0.0506,6,6423,1334,2475,12,3,1,-1
10.5474,2,0.05688,24,-55923.6,0.0506,6,3765.55442,1070,5514,12,3,0.6312,-1
10.5474,6,0.05688,54,-1410448,0.0506,6,7929,1073,10811,10.97706,2.60132,2,-1
10.5474,2,0.05688,100,-574876,0.0506,6,5312,305,3435,12,3,2,-1
10.5474,100,0.05688,18,523660,0.0506,6,3765.55442,996,7448,12,3,0.6312,-1
10.5474,3.85608,0.05688,8,-1467552,0.0506,6,3765.55442,240,6644,12,3,0.6312,-1
10.5474,2,0.05688,130,-470744,0.0506,6,298,538,1518,12,3,1,-1
10.5474,3.85608,0.05688,14,-182806,0.0506,6,3765.55442,1054,3614,12,3,0.6312,-1
10.5474,2,0.05688,106,228303.2,0.0506,6,14896,305,7380,12,3,1,-1
10.5474,2,0.05688,88,-1502208,0.0506,6,6315,1077,2676,12,3,1,-1
10.5474,4,0.05688,60,-1624636,0.0506,6,14829,1927,4214,19,3,1,-1
10.5474,4,0.05688,30,212796.4,0.0506,6,3765.55442,1085,7636,12,3,0.6312,1
10.5474,2,0.05688,42,203721.2,0.0506,6,3765.55442,633,3544,12,3,0.6312,-1
10.5474,3.85608,0.05688,12,-2272644,0.0506,6,3765.55442,814,12414,12,3,0.6312,-1
10.5474,3.85608,0.05688,24,179415.6,0.0506,6,3765.55442,1073,11796,12,2,0.6312,1
10.5474,6,0.05688,46,-24501.28,0.0506,6,3765.55442,1540,8424,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,8,-978840,0.0506,6,3765.55442,1713,13270,21,3,0.6312,-1
10.5474,3.85608,0.05688,8,-1975496,0.0506,6,3765.55442,173,222,12,3,0.6312,-1
10.5474,4,0.05688,32,162335.6,0.0506,6,3765.55442,996,11406,12,3,0.6312,1
10.5474,3.85608,0.05688,26,140346,0.0506,6,3765.55442,1016,10924,12,2,0.6312,-1
