@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R13-17-weka.filters.supervised.instance.Resample-B1.0-S1-Z75.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.0

@attribute Var12 numeric
@attribute Var19 numeric
@attribute Var53 numeric
@attribute Var87 numeric
@attribute Var111 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var139 numeric
@attribute Var161 numeric
@attribute Var188 numeric
@attribute Var193 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51}
@attribute Var203 {1,2,3,4,5}
@attribute Var207 {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute Var218 {1,2}
@attribute churn {-1,1}

@data
?,?,?,?,?,-1217176,-24,?,?,?,?,?,2,1,5,2,-1
?,?,?,?,?,156394.4,4,?,?,?,?,?,38,1,10,2,1
?,0,?,?,?,-1875476,-8,?,?,?,0,?,7,1,8,1,1
?,?,?,?,?,782876,?,?,?,?,?,?,38,3,10,1,1
?,?,?,?,?,388247.6,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,151590,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-251033.6,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,490456,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,687556,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,11468.16,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-266795.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,686804,30,?,?,?,?,?,7,1,5,1,1
?,?,?,?,?,247078.8,30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,494108,4,?,?,0,?,?,38,1,10,2,-1
?,?,?,?,?,-499764,-30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-13246.56,-28,?,?,?,?,?,38,1,5,2,-1
?,?,?,?,?,67672,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,13901.84,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-1926252,-18,0,?,?,?,245.22,38,1,10,2,1
?,?,?,?,?,0,20,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,27909.72,?,?,?,?,?,?,7,1,11,?,-1
?,?,?,?,?,219749.2,10,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,16146.16,?,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,-11915.16,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,85823.2,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,11617.84,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,106522.8,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,84700,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,147248.4,4,?,?,?,?,?,38,1,10,1,1
?,0,?,?,?,-1416752,?,?,?,?,0,?,38,3,10,2,1
?,?,?,?,?,100834,-26,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-3250392,-18,0,?,?,?,182.28,38,1,10,1,-1
?,?,?,?,?,-14775.16,?,?,?,?,?,?,38,3,5,2,-1
?,?,?,?,?,-245266,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,638764,10,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,152177.2,56,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-2030972,-18,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,57554,36,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,117929.6,?,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,47056.8,-18,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-2555628,-18,3,?,?,?,628.62,38,1,10,?,1
?,?,?,?,?,0,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,80436.8,-4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,42326.8,-26,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,31768.72,16,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,155550,?,?,?,?,?,?,38,4,10,1,1
?,?,?,?,?,203044,?,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,-109810,32,?,?,?,?,?,31,1,5,2,-1
?,?,?,?,?,98510,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,116586,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-23565,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-465440,32,?,?,?,?,?,7,1,8,?,1
?,?,?,?,?,-494328,58,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,53088,-30,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,11084.28,20,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-150214,4,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,59226.4,68,?,?,?,?,?,26,1,5,2,-1
?,?,?,?,?,-822440,?,?,?,?,?,?,38,1,10,?,1
?,?,?,?,464548.2,-641900,-30,?,?,22488,?,?,38,1,6,1,-1
?,?,?,?,?,1423964,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,41572.4,8,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,82450,4,?,?,?,?,?,38,1,10,2,1
?,0,?,?,?,-467512,4,?,?,?,0,?,38,1,10,2,-1
?,?,?,?,?,3786.144,54,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,-1250952,-18,0,?,?,?,363,38,3,10,2,-1
?,?,?,?,?,662220,-30,?,?,?,?,?,7,3,8,2,-1
?,?,?,?,?,309690.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-880728,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,37041.56,66,?,?,?,?,?,16,1,5,2,-1
?,?,?,?,?,-96096.8,34,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,2311,?,?,?,?,?,?,38,1,10,1,-1
?,0,?,?,?,30768.8,4,?,?,?,0,?,38,1,10,1,-1
?,?,?,?,?,-17216.56,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-61519.2,4,?,?,?,?,?,38,3,10,1,1
?,?,?,?,?,332974.4,16,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-5892.72,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,59612.8,-8,?,?,?,?,?,38,1,10,2,1
?,0,?,?,?,-1520276,?,?,?,?,0,?,38,4,6,1,-1
?,?,?,?,?,-1225992,?,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,169136,32,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,40207.2,?,?,?,?,?,?,3,1,5,2,-1
?,?,?,?,?,127058,?,?,?,?,?,?,2,1,5,1,1
?,?,?,?,?,186233.6,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,283505.2,24,?,?,?,?,?,2,1,10,2,-1
?,0,?,?,?,-1812936,-16,?,?,?,0,?,38,1,10,2,-1
?,?,?,?,?,130925.6,18,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,0,24,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,394.558,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-14015.16,-26,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,-633056,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-412844,6,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,687556,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,1110800,-28,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-219279.6,-12,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-143588,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-193162,4,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,202060.8,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-1103796,-8,?,?,?,?,?,38,3,10,2,-1
?,?,?,?,?,0,56,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,80595.6,?,?,?,?,?,?,38,1,6,2,1
?,?,?,?,?,3771796,?,?,?,?,?,?,34,1,10,1,1
?,?,?,?,?,0,?,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,-325384.8,?,?,?,?,?,?,16,1,5,1,1
?,?,?,?,?,135491.2,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,505504,-22,?,?,?,?,?,38,1,6,?,-1
?,?,?,?,?,206368,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-453288,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,139043.4,217257.6,-14,?,?,340218,?,?,38,1,10,2,1
?,?,?,?,?,50715.2,?,?,?,?,?,?,7,1,5,1,-1
?,?,?,?,?,49070,-8,?,?,?,?,?,38,4,10,2,1
?,?,?,?,940014,-1130396,4,?,?,882406,?,?,38,1,10,1,1
?,?,?,?,?,156130,-28,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-660588,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,166198.4,-18,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,314807.2,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1025940,4,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,0,6,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-97177.6,?,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,127996,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-828680,?,?,?,?,?,?,7,1,11,2,-1
?,?,?,?,?,-417020,-8,?,?,0,?,?,38,1,10,2,1
?,?,?,?,?,197270,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,10629.2,?,0,?,?,?,161.22,7,4,9,1,-1
?,?,?,?,?,80443.2,4,?,?,?,?,?,7,1,5,1,-1
?,?,?,?,?,-1703104,?,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,73658.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,13579.44,56,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,12914.34,17309.04,4,?,?,21576,?,?,38,1,6,1,-1
?,?,?,?,?,102841.2,-22,?,?,?,?,?,38,4,6,?,-1
?,?,?,?,?,-40651.2,22,?,?,?,?,?,7,1,5,2,-1
?,?,?,?,?,19529.28,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,149436,?,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,-232804.8,-6,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,50728,-26,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-4944.28,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,29917.84,28,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,7154.28,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,1158.4,?,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,107911.6,56,?,?,?,?,?,2,1,11,2,1
?,?,?,?,?,107068.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-691492,30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,255259.6,-28,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,2818524,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-102297.6,6,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,2321.144,-30,?,?,?,?,?,37,1,6,2,-1
?,?,?,?,?,153571.6,16,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,394260,-12,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,252318.8,-18,?,?,?,?,?,38,1,9,1,-1
?,?,?,?,?,627988,-10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,105297.2,-22,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1088824,-22,?,?,?,?,?,14,1,8,1,-1
?,?,?,?,?,243953.2,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,95350,20,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,339194.4,-28,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,95395.2,28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,155164,-20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-45484,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,571756,-22,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,139122.4,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-41111.6,40,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,13078.56,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,86774.8,14,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,11230.28,-6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,156367.6,?,?,?,?,?,?,2,1,11,1,-1
?,?,?,?,?,-81459.6,?,?,?,?,?,?,7,1,11,1,-1
?,?,?,?,?,129883.2,4,?,?,?,?,?,7,4,5,1,-1
?,?,?,?,?,195600.8,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,269206.4,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,171036.8,-28,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,10845.44,-30,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,126593.2,8,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,-54425.6,?,?,?,?,?,?,38,1,9,2,1
?,?,?,?,0,-517792,?,?,?,0,?,?,38,1,5,2,1
?,?,?,?,?,-19814,-16,?,?,0,?,?,38,1,10,2,1
?,?,?,?,?,132962.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-229032.8,?,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,1307616,-22,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,155429.2,?,?,?,?,?,?,29,4,5,1,1
?,?,?,?,?,-582888,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,-62023.2,10,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,184943.2,20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,166341.6,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,65179.2,-22,?,?,?,?,?,7,1,5,2,-1
?,?,?,?,?,-562808,?,?,?,?,?,?,2,4,10,2,-1
?,?,?,?,?,110505.6,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,402900,-20,?,?,?,?,?,27,1,10,1,-1
?,?,?,?,?,937904,18,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-73953.2,56,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-290542.8,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,388615.6,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,1513.144,?,?,?,?,?,?,38,3,10,1,1
?,?,?,?,?,139074,?,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,111589.2,-26,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-69949.6,-30,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,3320468,4,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,-269780.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,0,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,1239040,4,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,79252.8,30,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,-45460.8,?,?,?,?,?,?,38,1,6,1,1
?,?,?,?,0,299091.6,4,?,?,0,?,?,38,1,10,1,-1
?,?,?,?,?,28570.4,?,?,?,?,?,?,42,1,5,2,-1
?,?,?,?,?,5528.44,58,?,?,?,?,?,38,1,6,2,-1
?,?,?,?,?,-554716,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-906228,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,142890.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-498704,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-186980,10,?,?,?,?,?,38,1,5,1,1
?,?,?,?,?,94099.6,6,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,40818.8,?,?,?,?,?,?,7,1,5,2,-1
?,?,?,?,?,562680,-24,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-91941.2,10,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,50708.4,-30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,116498,?,?,?,?,?,?,45,1,6,1,1
?,?,?,?,?,322372,8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,152531.2,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,5314120,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,55988,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,111177.6,10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-645724,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,163393.2,?,?,?,?,?,?,2,1,5,2,1
?,?,?,?,?,76763.2,16,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,247976.4,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,86870.8,-30,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,115990.4,-30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,181050.8,-10,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-419516,-30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,173452,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-657244,6,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,109909.6,?,?,?,?,?,?,39,1,11,2,1
?,?,?,?,?,31327.16,26,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,483796,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,362117.2,-24,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-139762,-14,?,?,?,?,?,2,1,5,2,1
?,?,?,?,?,181715.2,30,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,119052,64,?,?,?,?,?,38,1,10,2,1
?,?,?,?,763434,-808364,?,?,?,1312208,?,?,38,1,10,1,1
0,?,181953,0,?,-3567784,-20,?,0,?,?,?,38,1,10,2,-1
?,?,?,?,?,-165125.2,-22,?,?,?,?,?,38,1,10,2,-1
?,?,0,0,?,-1376616,-20,?,0,?,?,?,38,4,10,2,-1
?,?,?,?,?,315182,46,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-28235.44,?,?,?,?,?,?,38,3,10,1,1
?,?,?,?,?,120586.4,-30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-358932.4,34,?,?,?,?,?,38,1,5,2,-1
?,?,?,?,?,112280.8,-28,?,?,?,?,?,37,1,5,1,-1
?,?,?,?,?,901472,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-88832,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1227216,?,?,?,?,?,?,38,4,10,1,1
?,?,?,?,?,303322.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,104396.8,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-57900,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,137665.2,-28,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,-1243184,?,?,?,?,?,?,18,1,6,1,-1
?,?,?,?,?,87796.4,-18,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-184997.2,42,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,315182,46,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,237619.2,28,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,96905.2,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,101691.2,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,4583.44,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-74349.2,?,?,?,?,?,?,38,1,5,1,1
?,?,?,?,?,-23133.44,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,174563.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,139043.6,?,?,?,?,?,?,7,1,11,1,1
?,?,?,?,?,34808.72,-10,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,84655.2,?,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,286450.4,4,?,?,?,?,?,38,3,10,2,1
?,?,?,?,?,-6796.32,-30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,502460,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,103095.6,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,303950.4,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-53484.4,4,?,?,?,?,?,38,1,10,2,-1
?,0,?,?,?,-1815448,-30,?,?,?,0,?,38,1,10,2,-1
?,?,?,?,?,141685.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,18761.56,20,?,?,?,?,?,38,?,10,1,-1
?,?,?,?,?,538072,14,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-332516.4,10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,437228,-30,?,?,?,?,?,38,3,5,1,-1
?,?,?,?,?,-612420,4,?,?,?,?,?,38,1,6,1,-1
?,0,?,?,?,-1480316,-28,?,?,?,0,?,38,1,10,2,-1
?,?,?,?,?,-266795.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,89715.2,6,?,?,?,?,?,14,1,8,1,-1
?,?,?,?,?,-647584,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,366626.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-1536644,-22,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,182191.6,12,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,-15282.56,?,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,-279930.4,14,?,?,?,?,?,38,3,10,1,-1
?,?,?,?,?,2185,?,?,?,?,?,?,38,4,10,2,-1
?,?,?,?,?,99663.6,14,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,110139.6,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,116548.8,?,?,?,?,?,?,7,1,11,2,1
?,?,?,?,?,-54315.2,16,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,-354371.6,10,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,168394,30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,703660,26,?,?,?,?,?,7,1,8,2,-1
?,?,?,?,139043.4,217257.6,-14,?,?,340218,?,?,38,1,10,2,1
?,?,?,?,?,-1210488,-22,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-1944432,8,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,336293.6,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,157026.8,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,102908.8,?,?,?,?,?,?,38,4,5,2,1
?,?,?,?,?,-135775.6,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-121997.2,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,104396.8,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,269206.4,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-130838.4,-26,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-83371.2,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-390618.8,?,?,?,?,?,?,2,4,10,2,-1
?,?,?,?,?,-47632,-18,?,?,?,?,?,38,1,10,1,-1
?,0,?,?,?,-632140,-18,?,?,?,0,?,38,1,10,1,-1
?,0,?,?,?,-234686,4,?,?,?,0,?,38,1,6,2,-1
?,?,?,?,?,126894.8,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,24982,?,?,?,?,?,?,38,4,10,1,1
?,?,?,?,?,17738.56,?,?,?,?,?,?,36,1,5,2,1
?,?,?,?,?,-1885436,-20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,96046.4,-24,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-653776,-6,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-837632,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,166236,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,502724,?,?,?,?,?,?,2,4,10,2,1
?,?,?,?,?,-118896,12,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-41240,28,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,10358.56,4,?,?,?,?,?,14,1,6,2,1
?,?,?,?,?,150858.8,10,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,91294.8,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-8563.56,28,?,?,?,?,?,38,1,10,?,-1
?,?,?,?,?,228978.4,?,?,?,?,?,?,38,1,10,2,1
16,?,800496,7,?,-1628464,-20,?,0,?,?,?,38,1,10,1,-1
?,?,?,?,?,-110345.2,-24,?,?,?,?,?,2,3,10,1,-1
?,?,?,?,?,38862.84,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,2306.144,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,22281.72,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,225307.6,10,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,10358.56,4,?,?,?,?,?,14,1,6,2,1
?,?,?,?,?,-283201.2,?,?,?,?,?,?,2,1,10,1,1
?,?,?,?,?,124337.2,34,?,?,?,?,?,2,1,11,2,-1
?,?,?,?,?,-103620,28,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-162780.4,58,?,?,?,?,?,2,1,11,2,1
?,?,?,?,?,10319.32,8,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-51281.6,34,?,?,?,?,?,31,1,5,2,1
?,?,?,?,?,-198998,42,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,137730.4,-6,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-305108,34,?,?,?,?,?,7,1,8,1,1
?,?,?,?,?,93104,-24,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,-235554,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-493348,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-7023,10,?,?,?,?,?,7,4,8,2,-1
?,?,?,?,?,22697.72,40,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,189118,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-26401.44,?,?,?,?,?,?,38,1,5,2,-1
?,?,?,?,?,-130184,0,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-17836.84,0,?,?,?,?,?,38,3,10,2,1
?,?,?,?,?,456376,?,?,?,?,?,?,38,1,10,1,1
?,0,?,?,?,0,4,?,?,?,0,?,38,1,10,2,1
?,?,?,?,?,0,6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,201139.2,-28,?,?,?,?,?,38,1,10,1,1
?,?,0,14,?,-1992576,?,?,0,?,?,?,38,1,10,2,-1
?,?,?,?,?,123651.2,-2,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,110357.2,4,?,?,?,?,?,38,4,10,2,1
