@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R231-233-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0

@attribute Var1 numeric
@attribute Var2 numeric
@attribute Var3 numeric
@attribute Var4 numeric
@attribute Var5 numeric
@attribute Var6 numeric
@attribute Var7 numeric
@attribute Var8 numeric
@attribute Var9 numeric
@attribute Var10 numeric
@attribute Var11 numeric
@attribute Var12 numeric
@attribute Var13 numeric
@attribute Var14 numeric
@attribute Var15 numeric
@attribute Var16 numeric
@attribute Var17 numeric
@attribute Var18 numeric
@attribute Var19 numeric
@attribute Var20 numeric
@attribute Var21 numeric
@attribute Var22 numeric
@attribute Var23 numeric
@attribute Var24 numeric
@attribute Var25 numeric
@attribute Var26 numeric
@attribute Var27 numeric
@attribute Var28 numeric
@attribute Var29 numeric
@attribute Var30 numeric
@attribute Var31 numeric
@attribute Var32 numeric
@attribute Var33 numeric
@attribute Var34 numeric
@attribute Var35 numeric
@attribute Var36 numeric
@attribute Var37 numeric
@attribute Var38 numeric
@attribute Var39 numeric
@attribute Var40 numeric
@attribute Var41 numeric
@attribute Var42 numeric
@attribute Var43 numeric
@attribute Var44 numeric
@attribute Var45 numeric
@attribute Var46 numeric
@attribute Var47 numeric
@attribute Var48 numeric
@attribute Var49 numeric
@attribute Var50 numeric
@attribute Var51 numeric
@attribute Var52 numeric
@attribute Var53 numeric
@attribute Var54 numeric
@attribute Var55 numeric
@attribute Var56 numeric
@attribute Var57 numeric
@attribute Var58 numeric
@attribute Var59 numeric
@attribute Var60 numeric
@attribute Var61 numeric
@attribute Var62 numeric
@attribute Var63 numeric
@attribute Var64 numeric
@attribute Var65 numeric
@attribute Var66 numeric
@attribute Var67 numeric
@attribute Var68 numeric
@attribute Var69 numeric
@attribute Var70 numeric
@attribute Var71 numeric
@attribute Var72 numeric
@attribute Var73 numeric
@attribute Var74 numeric
@attribute Var75 numeric
@attribute Var76 numeric
@attribute Var77 numeric
@attribute Var78 numeric
@attribute Var79 numeric
@attribute Var80 numeric
@attribute Var81 numeric
@attribute Var82 numeric
@attribute Var83 numeric
@attribute Var84 numeric
@attribute Var85 numeric
@attribute Var86 numeric
@attribute Var87 numeric
@attribute Var88 numeric
@attribute Var89 numeric
@attribute Var90 numeric
@attribute Var91 numeric
@attribute Var92 numeric
@attribute Var93 numeric
@attribute Var94 numeric
@attribute Var95 numeric
@attribute Var96 numeric
@attribute Var97 numeric
@attribute Var98 numeric
@attribute Var99 numeric
@attribute Var100 numeric
@attribute Var101 numeric
@attribute Var102 numeric
@attribute Var103 numeric
@attribute Var104 numeric
@attribute Var105 numeric
@attribute Var106 numeric
@attribute Var107 numeric
@attribute Var108 numeric
@attribute Var109 numeric
@attribute Var110 numeric
@attribute Var111 numeric
@attribute Var112 numeric
@attribute Var113 numeric
@attribute Var114 numeric
@attribute Var115 numeric
@attribute Var116 numeric
@attribute Var117 numeric
@attribute Var118 numeric
@attribute Var119 numeric
@attribute Var120 numeric
@attribute Var121 numeric
@attribute Var122 numeric
@attribute Var123 numeric
@attribute Var124 numeric
@attribute Var125 numeric
@attribute Var126 numeric
@attribute Var127 numeric
@attribute Var128 numeric
@attribute Var129 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var132 numeric
@attribute Var133 numeric
@attribute Var134 numeric
@attribute Var135 numeric
@attribute Var136 numeric
@attribute Var137 numeric
@attribute Var138 numeric
@attribute Var139 numeric
@attribute Var140 numeric
@attribute Var141 numeric
@attribute Var142 numeric
@attribute Var143 numeric
@attribute Var144 numeric
@attribute Var145 numeric
@attribute Var146 numeric
@attribute Var147 numeric
@attribute Var148 numeric
@attribute Var149 numeric
@attribute Var150 numeric
@attribute Var151 numeric
@attribute Var152 numeric
@attribute Var153 numeric
@attribute Var154 numeric
@attribute Var155 numeric
@attribute Var156 numeric
@attribute Var157 numeric
@attribute Var158 numeric
@attribute Var159 numeric
@attribute Var160 numeric
@attribute Var161 numeric
@attribute Var162 numeric
@attribute Var163 numeric
@attribute Var164 numeric
@attribute Var165 numeric
@attribute Var166 numeric
@attribute Var167 numeric
@attribute Var168 numeric
@attribute Var169 numeric
@attribute Var170 numeric
@attribute Var171 numeric
@attribute Var172 numeric
@attribute Var173 numeric
@attribute Var174 numeric
@attribute Var175 numeric
@attribute Var176 numeric
@attribute Var177 numeric
@attribute Var178 numeric
@attribute Var179 numeric
@attribute Var180 numeric
@attribute Var181 numeric
@attribute Var182 numeric
@attribute Var183 numeric
@attribute Var184 numeric
@attribute Var185 numeric
@attribute Var186 numeric
@attribute Var187 numeric
@attribute Var188 numeric
@attribute Var189 numeric
@attribute Var190 numeric
@attribute Var191 numeric
@attribute Var192 numeric
@attribute Var193 numeric
@attribute Var194 numeric
@attribute Var195 numeric
@attribute Var196 numeric
@attribute Var197 numeric
@attribute Var198 numeric
@attribute Var199 numeric
@attribute Var200 numeric
@attribute Var201 numeric
@attribute Var202 numeric
@attribute Var203 numeric
@attribute Var204 numeric
@attribute Var205 numeric
@attribute Var206 numeric
@attribute Var207 numeric
@attribute Var208 numeric
@attribute Var209 numeric
@attribute Var210 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var213 numeric
@attribute Var214 numeric
@attribute Var215 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Var219 numeric
@attribute Var220 numeric
@attribute Var221 numeric
@attribute Var222 numeric
@attribute Var223 numeric
@attribute Var224 numeric
@attribute Var225 numeric
@attribute Var226 numeric
@attribute Var227 numeric
@attribute Var228 numeric
@attribute Var229 numeric
@attribute Var230 numeric
@attribute churn {-1,1}
@attribute appetency {-1,1}
@attribute upselling {-1,1}

@data
?,?,?,?,?,2282,7,?,?,?,?,?,280,?,?,?,?,?,?,?,280,350,?,4,104,?,?,307.04,?,?,?,?,?,?,5,?,?,5521866,?,?,?,?,?,0,?,?,?,?,?,?,174289.6,?,?,?,?,?,5.989105,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,68,7,?,602680,?,9,?,?,82233.3,?,25,?,2,?,?,?,?,?,?,?,?,19173,?,?,?,?,?,?,?,?,?,?,?,?,?,?,80,?,?,72,-101436.8,?,?,?,?,?,1135,?,?,?,90,?,60660,-26,?,?,?,?,?,32,1740855,626372,?,?,?,?,?,450,?,?,0,27,?,?,?,?,306796,?,?,?,8309440,?,?,?,?,?,?,54,?,?,439812,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,228,?,?,257,45,3,19,1,50,2080,1850,6799,2,4563,1,20,3,9,6,1,?,6,1,25,?,6312,?,279,8710,1,12,1343,2,240,3,?,3,17,4,21,?,?,1,-1,-1
?,?,?,?,?,1323,7,?,?,?,?,?,44,?,?,?,?,?,?,?,284,355,?,8,152,?,?,200,?,?,?,?,?,?,0,?,?,5375514,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.105533,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,100,7,?,873584,?,0,?,?,150854.7,?,35,?,0,?,?,?,?,?,?,?,?,67374,?,?,?,?,?,?,?,?,?,?,?,?,?,?,88,?,?,112,52499.2,?,?,?,?,?,1345,?,?,?,72,?,22212,32,?,?,?,?,?,0,3302585,744106,?,?,?,?,?,260,?,?,0,36,?,?,?,?,11543,?,?,?,10381840,?,?,?,?,?,?,38,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,277,38,3,19,1,156,923,2956,5532,2,1426,1,42,1,8,10,1,?,6,1,76,?,14706,?,1845,1819,2,12,338,4,2950,4,?,2,1,5,14,1,?,1,-1,-1
?,?,?,?,?,1253,7,?,?,?,?,?,1724,?,?,?,?,?,?,?,120,150,?,0,8,?,?,424.64,?,?,?,?,?,?,0,?,?,1923252,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.258706,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,84,14,?,4147200,?,0,?,?,40007.1,?,10,?,0,?,?,?,?,?,?,?,?,100518,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,48,-62344.4,?,?,?,?,?,665,?,?,?,24,?,30843,-12,?,?,?,?,?,16,6991650,65132,?,?,?,?,?,3415,?,?,0,27,?,?,?,?,0,?,?,?,9770560,?,?,?,?,?,?,34,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,14,?,?,?,?,?,?,?,330,?,?,76,38,3,19,1,180,887,158,2502,2,1916,1,24,3,14,10,1,?,6,2,76,?,9172,?,78,?,?,12,63,4,3168,3,?,2,15,5,14,1,?,1,-1,-1
?,?,?,?,?,1659,7,?,?,?,?,?,3924,?,?,?,?,?,?,?,512,640,?,20,280,?,?,233.44,?,?,?,?,?,?,0,?,?,593970,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.373211,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,108,287,?,892552,?,0,?,?,49480.2,?,35,?,30,?,?,?,?,?,?,?,?,31320,?,?,?,?,?,?,?,?,?,?,?,?,?,?,232,?,?,192,-506968,?,?,?,?,?,1390,?,?,?,108,?,77463,?,?,?,?,?,?,0,3160640,412168,?,?,?,?,?,3010,?,?,0,0,?,?,?,?,159565,?,?,?,4700160,?,?,?,?,?,?,58,?,?,322626,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,74,2,?,19,1,180,1942,2910,?,?,4243,1,27,?,16,10,1,?,6,1,53,?,?,?,772,7592,2,12,1699,4,460,3,?,?,22,5,5,2,?,1,-1,-1
?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,12,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.991027,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?,?,?,6,?,?,?,?,?,40,?,?,?,?,?,?,?,?,?,?,24,?,45,21815.01,?,?,?,3207,?,?,?,?,?,?,-1260304,?,?,?,227890,?,?,?,?,?,?,59664,?,-16,40,56,?,?,?,?,?,?,211.82,?,?,0,?,?,?,?,?,?,48,?,?,?,?,0,?,12,?,?,0,?,?,9,?,?,0,?,?,3,17054,?,?,?,?,?,802722.6,?,?,0,?,?,?,?,10,?,?,4281186,?,?,?,?,?,?,?,?,1,119,38,?,19,1,9,1289,509,?,?,4544,1,49,1,?,10,1,?,6,2,53,?,?,?,1073,8494,1,12,727,4,2096,3,?,?,5,5,14,?,?,1,-1,-1
?,?,?,?,?,1190,7,?,?,?,?,?,3072,?,?,?,?,?,?,?,136,170,?,0,0,?,?,533.12,?,?,?,?,?,?,0,?,?,1839444,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.849177,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,84,0,?,5529600,?,0,?,?,125152.2,?,5,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,64,22882.84,?,?,?,?,?,760,?,?,?,36,?,56007,-30,?,?,?,?,?,0,7589050,0,?,?,?,?,?,5960,?,?,0,36,?,?,?,?,0,?,?,?,10407960,?,?,?,?,?,?,38,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,264,?,?,170,38,?,19,1,40,2240,3158,2666,?,3161,1,4,3,16,10,1,?,6,1,53,?,4750,?,305,3861,2,12,353,4,691,3,?,1,9,5,14,?,?,1,-1,-1
?,?,?,?,?,791,7,?,?,?,?,?,76,?,?,?,?,?,?,?,188,235,?,6,160,?,?,166.56,?,?,?,?,?,?,0,?,?,29934,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.577227,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,52,0,?,1351072,?,0,?,?,32624.7,?,15,?,10,?,?,?,?,?,?,?,?,96267,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,72,219523.2,?,?,?,?,?,420,?,?,?,12,?,7578,?,?,?,?,?,?,0,896910,425450,?,?,?,?,?,310,?,?,0,0,?,?,?,?,950313,?,?,?,2866672,?,?,?,?,?,?,16,?,?,768882,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,119,38,3,19,1,42,3355,2631,3318,2,5319,1,27,2,12,10,1,?,6,1,53,?,568,?,1077,11752,1,12,3346,4,1109,3,?,2,22,5,14,2,?,-1,-1,-1
?,?,?,?,?,4018,7,?,?,?,?,?,900,?,?,?,?,?,?,?,716,895,?,6,344,?,?,276.96,?,?,?,?,?,?,0,?,?,5417604,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.328135,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,74,266,?,1499976,?,0,?,?,56287.2,?,20,?,12,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,280,?,?,232,1673644,?,?,?,?,?,2430,?,?,?,114,?,7038,?,?,?,?,?,?,0,2022345,2319820,?,?,?,?,?,1365,?,?,0,18,?,?,?,?,294273,?,?,?,13016720,?,?,?,?,?,?,156,?,?,152484,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,217,51,3,19,4,118,2953,3079,4343,2,3644,1,75,3,13,11,1,?,6,1,54,?,7860,?,1679,7226,2,12,3490,7,820,4,?,3,2,2,28,?,?,1,-1,-1
?,?,?,?,?,595,0,?,?,?,?,?,0,?,?,?,?,?,?,?,200,250,?,0,56,?,?,220.08,?,?,?,?,?,?,0,?,?,5511276,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.171331,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,28,0,?,2391024,?,0,?,?,205453.2,?,20,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,48,95059.2,?,?,?,?,?,645,?,?,?,90,?,0,4,?,?,?,?,?,0,5159400,144592,?,?,?,?,?,0,?,?,0,9,?,?,?,?,0,?,?,?,10666840,?,?,?,?,?,?,34,?,?,87078,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,23,38,?,17,1,103,3652,2403,?,?,3417,1,76,3,21,10,1,?,6,1,53,?,?,?,916,10474,1,?,2874,4,1479,?,?,?,14,5,14,?,?,-1,-1,1
?,?,?,?,?,392,0,?,?,?,?,?,0,?,?,?,?,?,?,?,116,145,?,0,0,?,?,256.88,?,?,?,?,?,?,0,?,?,3628800,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.183508,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,28,0,?,2764800,?,0,?,?,224662.2,?,25,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,32,126030,?,?,?,?,?,485,?,?,?,42,?,0,-20,?,?,?,?,?,0,5616000,0,?,?,?,?,?,0,?,?,0,18,?,?,?,?,0,?,?,?,10022400,?,?,?,?,?,?,26,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,314,38,?,19,1,170,2131,420,?,?,1094,1,96,3,12,10,1,?,6,2,53,?,?,?,1270,7929,1,12,2854,4,3537,3,?,?,14,5,14,?,?,1,-1,-1
?,?,?,?,?,679,0,?,?,?,?,?,0,?,?,?,?,?,?,?,476,595,?,18,424,?,?,342.64,?,?,?,?,?,?,0,?,?,208950,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.944457,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,18,0,?,511344,?,0,?,?,13674.15,?,35,?,36,?,?,?,?,?,?,?,?,18930,?,?,?,?,?,?,?,?,?,?,?,?,?,?,184,?,?,128,222559.2,?,?,?,?,?,1285,?,?,?,42,?,0,?,?,?,?,?,?,0,533095,557112,?,?,?,?,?,0,?,?,0,0,?,?,?,?,290556,?,?,?,2387844,?,?,?,?,?,?,36,?,?,607266,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,53,7,?,19,1,110,2847,1579,?,?,2371,1,78,2,12,8,1,?,6,1,45,?,?,?,1500,552,2,12,2224,1,397,3,?,?,9,1,28,?,?,1,-1,-1
?,?,?,?,?,476,14,?,?,?,?,?,972,?,?,?,?,?,?,?,0,0,?,?,0,?,?,327.6,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.220038,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,88,28,?,0,?,0,?,?,31517.4,?,0,?,0,?,?,?,?,?,?,?,?,39912,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-391134.8,?,?,?,?,?,140,?,?,?,0,?,106902,?,?,?,?,?,?,0,0,0,?,?,?,?,?,1050,?,?,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,264,?,?,62,38,?,19,1,201,1521,47,8975,?,1705,1,34,3,7,10,1,?,4,1,53,?,1749,?,1961,?,?,12,4064,4,3578,4,?,?,11,5,14,2,?,-1,-1,-1
?,?,?,?,?,819,0,?,?,?,?,?,284,?,?,?,?,?,?,?,268,335,?,0,264,?,?,220.08,?,?,?,?,?,?,0,?,?,4505058,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.346934,?,?,?,?,?,?,?,18,?,?,?,?,?,?,?,150,0,?,3456000,?,0,?,?,192044.7,?,20,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,40,356891.2,?,?,?,?,?,670,?,?,?,60,?,59643,?,?,?,?,?,?,0,5545600,56532,?,?,?,?,?,0,?,?,0,9,?,?,?,?,0,?,?,?,10663320,?,?,?,?,?,?,30,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,276,?,?,303,2,3,19,1,214,846,2645,10101,2,881,1,59,1,4,10,1,?,6,1,76,?,5060,?,1845,11336,2,12,686,4,826,3,?,2,20,5,5,1,?,1,-1,-1
?,?,?,?,?,1792,14,?,?,?,?,?,4820,?,?,?,?,?,?,?,424,530,?,8,208,?,?,233.44,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.305277,?,?,?,?,?,?,?,27,?,?,?,?,?,?,?,92,280,?,1030504,?,0,?,?,22687.98,?,5,?,14,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,56,?,?,56,-186070.8,?,?,?,?,?,1590,?,?,?,0,?,36594,?,?,?,?,?,?,0,325655,887908,?,?,?,?,?,755,?,?,0,0,?,?,?,?,1101562,?,?,?,3368680,?,?,?,?,?,?,130,?,?,1187610,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,264,?,?,196,38,?,19,1,106,4027,4099,?,?,5033,1,95,1,12,10,1,?,6,1,53,?,?,?,305,13572,2,12,1562,4,2424,2,?,?,9,5,14,?,?,1,-1,-1
?,?,?,?,?,364,0,?,?,?,?,?,0,?,?,?,?,?,?,?,156,195,?,0,56,?,?,276.72,?,?,?,?,?,?,0,?,?,2580492,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.954924,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,22,0,?,1267264,?,0,?,?,217937.4,?,30,?,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,16,120304,?,?,?,?,?,545,?,?,?,54,?,0,-2,?,?,?,?,?,0,4132815,987778,?,?,?,?,?,0,?,?,0,9,?,?,?,?,0,?,?,?,10396920,?,?,?,?,?,?,24,?,?,1425678,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,180,?,?,18,38,?,19,1,22,2593,1325,?,?,4284,1,7,3,21,10,1,?,6,2,53,?,?,?,240,6738,2,12,1475,4,1459,3,?,?,9,5,14,?,?,1,-1,-1
?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,88.68,?,?,?,?,?,?,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5721,?,?,0,?,?,?,?,?,?,0,?,0,0,0,?,10,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,0,?,2,?,?,?,0,?,?,?,?,?,0,?,?,?,0,?,?,?,0,?,3205.2,?,?,?,?,?,?,0,?,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,38,?,19,1,118,198,1819,?,?,694,1,35,3,?,10,1,?,6,1,53,1,?,?,1073,6068,1,12,122,4,600,3,?,?,4,5,14,?,?,-1,-1,-1
?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,20,25,?,0,24,?,?,296.24,?,?,?,?,?,?,0,?,?,228048,?,?,?,?,?,0,?,?,?,?,?,?,11453.36,?,?,?,?,?,6.022004,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,12,0,?,0,?,3,?,?,51540,?,0,?,0,?,?,?,?,?,?,?,?,10602,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0,-1116056,?,?,?,?,?,25,?,?,?,6,?,0,4,?,?,?,?,?,8,210395,11626,?,?,?,?,?,0,?,?,0,0,?,?,?,?,0,?,?,?,343600,?,?,?,?,?,?,2,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,42,?,?,352,38,?,19,1,140,3349,1819,?,?,2894,1,99,3,12,10,1,?,6,1,53,?,?,?,1073,7195,2,12,2616,4,709,3,?,?,4,5,14,?,?,1,-1,-1
0,?,?,?,?,?,?,?,216,?,?,16,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,5,?,?,?,?,?,?,?,?,?,?,35,?,?,?,?,?,0,?,?,0,?,?,56637,?,?,?,4.772698,45520,?,?,?,18,54,?,?,432,?,?,?,?,?,?,4,?,?,?,36,?,?,?,?,?,?,?,?,70166,7,?,?,0,?,?,?,?,?,?,?,2108,?,0,?,?,?,?,?,?,?,7976,?,6,?,?,-45852,?,?,0,?,?,?,?,6,?,?,?,?,?,?,?,46,?,0,?,?,?,?,987.648,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,34184,?,756,?,?,?,?,?,?,?,?,?,?,?,329.04,?,?,?,?,?,?,?,?,?,?,?,373331,?,?,?,?,?,0,142,?,?,?,?,352,38,?,19,1,38,2196,3208,?,?,5536,1,99,2,?,10,1,?,6,1,53,?,?,1,996,10310,2,12,2054,4,217,3,?,?,4,5,14,?,?,1,-1,-1
?,?,?,?,?,2324,21,?,?,?,?,?,8272,?,?,?,?,?,?,?,168,210,?,2,56,?,?,273.12,?,?,?,?,?,?,0,?,?,3997614,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.404187,?,?,?,?,?,?,?,27,?,?,?,?,?,?,9,192,140,?,2992856,?,0,?,?,77556.91,?,15,?,0,?,?,?,?,?,?,?,?,143238,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,56,119351.6,?,?,?,?,?,775,?,?,?,66,?,12636,?,?,?,?,?,?,0,4307520,1054296,?,?,?,?,?,5735,?,?,0,36,?,?,?,?,170471,?,?,?,10647080,?,?,?,?,?,?,28,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,57,26,3,19,1,170,1497,2271,13785,2,4212,1,66,3,20,5,1,?,6,1,1,?,2667,?,1038,2733,2,9,437,4,1054,4,?,3,12,7,15,1,?,-1,-1,-1
?,?,?,?,?,861,7,?,?,?,?,?,1128,?,?,?,?,?,?,?,132,165,?,6,16,?,?,220.08,?,?,?,?,?,?,0,?,?,2124936,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.495193,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,130,7,?,4147200,?,0,?,?,207378,?,10,?,0,?,?,?,?,?,?,?,?,17079,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,48,167192,?,?,?,?,?,520,?,?,?,30,?,15543,4,?,?,?,?,?,0,7453600,177670,?,?,?,?,?,130,?,?,0,36,?,?,?,?,1814400,?,?,?,10499640,?,?,?,?,?,?,36,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,162,?,?,77,2,3,19,1,210,3000,1819,8051,2,2201,1,32,3,16,6,1,?,6,1,25,?,2766,?,1473,7071,2,12,403,2,23,3,?,2,8,4,5,1,?,1,-1,-1
?,?,?,?,?,364,0,?,?,?,?,?,0,?,?,?,?,?,?,?,40,50,?,0,0,?,?,220.08,?,?,?,?,?,?,0,?,?,3108,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.960906,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,28,0,?,1382400,?,0,?,?,230331.9,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,16,-108708,?,?,?,?,?,165,?,?,?,6,?,0,?,?,?,?,?,?,0,3024000,0,?,?,?,?,?,0,?,?,0,9,?,?,?,?,0,?,?,?,3112472,?,?,?,?,?,?,14,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,162,?,?,263,38,?,19,1,8,373,4875,?,?,4316,3,37,3,21,10,1,?,6,1,53,?,?,?,996,2258,2,12,4135,4,351,3,?,?,13,5,14,?,?,1,-1,-1
?,?,?,?,?,1778,0,?,?,?,?,?,180,?,?,?,?,?,?,?,308,385,?,6,120,?,?,264.32,?,?,?,?,?,?,0,?,?,3653436,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.114933,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,48,0,?,2193648,?,0,?,?,67640.09,?,55,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,104,?,?,88,141212.8,?,?,?,?,?,1150,?,?,?,120,?,176589,?,?,?,?,?,?,0,3683090,856008,?,?,?,?,?,0,?,?,0,0,?,?,?,?,3360,?,?,?,9377240,?,?,?,?,?,?,32,?,?,117918,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,254,38,?,19,1,115,518,2137,11383,?,2945,1,34,3,7,9,1,?,4,1,18,?,1748,?,1522,9579,1,12,3111,7,2141,4,?,?,11,2,9,1,?,-1,-1,-1
