@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R231-233-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0-V

@attribute Var1 numeric
@attribute Var2 numeric
@attribute Var3 numeric
@attribute Var4 numeric
@attribute Var5 numeric
@attribute Var6 numeric
@attribute Var7 numeric
@attribute Var8 numeric
@attribute Var9 numeric
@attribute Var10 numeric
@attribute Var11 numeric
@attribute Var12 numeric
@attribute Var13 numeric
@attribute Var14 numeric
@attribute Var15 numeric
@attribute Var16 numeric
@attribute Var17 numeric
@attribute Var18 numeric
@attribute Var19 numeric
@attribute Var20 numeric
@attribute Var21 numeric
@attribute Var22 numeric
@attribute Var23 numeric
@attribute Var24 numeric
@attribute Var25 numeric
@attribute Var26 numeric
@attribute Var27 numeric
@attribute Var28 numeric
@attribute Var29 numeric
@attribute Var30 numeric
@attribute Var31 numeric
@attribute Var32 numeric
@attribute Var33 numeric
@attribute Var34 numeric
@attribute Var35 numeric
@attribute Var36 numeric
@attribute Var37 numeric
@attribute Var38 numeric
@attribute Var39 numeric
@attribute Var40 numeric
@attribute Var41 numeric
@attribute Var42 numeric
@attribute Var43 numeric
@attribute Var44 numeric
@attribute Var45 numeric
@attribute Var46 numeric
@attribute Var47 numeric
@attribute Var48 numeric
@attribute Var49 numeric
@attribute Var50 numeric
@attribute Var51 numeric
@attribute Var52 numeric
@attribute Var53 numeric
@attribute Var54 numeric
@attribute Var55 numeric
@attribute Var56 numeric
@attribute Var57 numeric
@attribute Var58 numeric
@attribute Var59 numeric
@attribute Var60 numeric
@attribute Var61 numeric
@attribute Var62 numeric
@attribute Var63 numeric
@attribute Var64 numeric
@attribute Var65 numeric
@attribute Var66 numeric
@attribute Var67 numeric
@attribute Var68 numeric
@attribute Var69 numeric
@attribute Var70 numeric
@attribute Var71 numeric
@attribute Var72 numeric
@attribute Var73 numeric
@attribute Var74 numeric
@attribute Var75 numeric
@attribute Var76 numeric
@attribute Var77 numeric
@attribute Var78 numeric
@attribute Var79 numeric
@attribute Var80 numeric
@attribute Var81 numeric
@attribute Var82 numeric
@attribute Var83 numeric
@attribute Var84 numeric
@attribute Var85 numeric
@attribute Var86 numeric
@attribute Var87 numeric
@attribute Var88 numeric
@attribute Var89 numeric
@attribute Var90 numeric
@attribute Var91 numeric
@attribute Var92 numeric
@attribute Var93 numeric
@attribute Var94 numeric
@attribute Var95 numeric
@attribute Var96 numeric
@attribute Var97 numeric
@attribute Var98 numeric
@attribute Var99 numeric
@attribute Var100 numeric
@attribute Var101 numeric
@attribute Var102 numeric
@attribute Var103 numeric
@attribute Var104 numeric
@attribute Var105 numeric
@attribute Var106 numeric
@attribute Var107 numeric
@attribute Var108 numeric
@attribute Var109 numeric
@attribute Var110 numeric
@attribute Var111 numeric
@attribute Var112 numeric
@attribute Var113 numeric
@attribute Var114 numeric
@attribute Var115 numeric
@attribute Var116 numeric
@attribute Var117 numeric
@attribute Var118 numeric
@attribute Var119 numeric
@attribute Var120 numeric
@attribute Var121 numeric
@attribute Var122 numeric
@attribute Var123 numeric
@attribute Var124 numeric
@attribute Var125 numeric
@attribute Var126 numeric
@attribute Var127 numeric
@attribute Var128 numeric
@attribute Var129 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var132 numeric
@attribute Var133 numeric
@attribute Var134 numeric
@attribute Var135 numeric
@attribute Var136 numeric
@attribute Var137 numeric
@attribute Var138 numeric
@attribute Var139 numeric
@attribute Var140 numeric
@attribute Var141 numeric
@attribute Var142 numeric
@attribute Var143 numeric
@attribute Var144 numeric
@attribute Var145 numeric
@attribute Var146 numeric
@attribute Var147 numeric
@attribute Var148 numeric
@attribute Var149 numeric
@attribute Var150 numeric
@attribute Var151 numeric
@attribute Var152 numeric
@attribute Var153 numeric
@attribute Var154 numeric
@attribute Var155 numeric
@attribute Var156 numeric
@attribute Var157 numeric
@attribute Var158 numeric
@attribute Var159 numeric
@attribute Var160 numeric
@attribute Var161 numeric
@attribute Var162 numeric
@attribute Var163 numeric
@attribute Var164 numeric
@attribute Var165 numeric
@attribute Var166 numeric
@attribute Var167 numeric
@attribute Var168 numeric
@attribute Var169 numeric
@attribute Var170 numeric
@attribute Var171 numeric
@attribute Var172 numeric
@attribute Var173 numeric
@attribute Var174 numeric
@attribute Var175 numeric
@attribute Var176 numeric
@attribute Var177 numeric
@attribute Var178 numeric
@attribute Var179 numeric
@attribute Var180 numeric
@attribute Var181 numeric
@attribute Var182 numeric
@attribute Var183 numeric
@attribute Var184 numeric
@attribute Var185 numeric
@attribute Var186 numeric
@attribute Var187 numeric
@attribute Var188 numeric
@attribute Var189 numeric
@attribute Var190 numeric
@attribute Var191 numeric
@attribute Var192 numeric
@attribute Var193 numeric
@attribute Var194 numeric
@attribute Var195 numeric
@attribute Var196 numeric
@attribute Var197 numeric
@attribute Var198 numeric
@attribute Var199 numeric
@attribute Var200 numeric
@attribute Var201 numeric
@attribute Var202 numeric
@attribute Var203 numeric
@attribute Var204 numeric
@attribute Var205 numeric
@attribute Var206 numeric
@attribute Var207 numeric
@attribute Var208 numeric
@attribute Var209 numeric
@attribute Var210 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var213 numeric
@attribute Var214 numeric
@attribute Var215 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Var219 numeric
@attribute Var220 numeric
@attribute Var221 numeric
@attribute Var222 numeric
@attribute Var223 numeric
@attribute Var224 numeric
@attribute Var225 numeric
@attribute Var226 numeric
@attribute Var227 numeric
@attribute Var228 numeric
@attribute Var229 numeric
@attribute Var230 numeric
@attribute churn {-1,1}
@attribute appetency {-1,1}
@attribute upselling {-1,1}

@data
?,?,?,?,?,483,0,?,?,?,?,?,0,?,?,?,?,?,?,?,128,160,?,0,24,?,?,220.08,?,?,?,?,?,?,0,?,?,2406726,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.085879,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,18,0,?,1656280,?,0,?,?,88201.2,?,25,?,4,?,?,?,?,?,?,?,?,143871,?,?,?,?,?,?,?,?,?,?,?,?,?,?,56,?,?,48,148283.2,?,?,?,?,?,930,?,?,?,30,?,0,-30,?,?,?,?,?,0,2578755,308922,?,?,?,?,?,0,?,?,0,9,?,?,?,?,0,?,?,?,9100200,?,?,?,?,?,?,22,?,?,3750438,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,312,?,?,300,38,?,19,1,208,1882,247,?,?,85,1,81,3,21,10,1,?,6,1,53,?,?,?,1073,11979,1,?,2243,4,118,?,?,?,7,5,14,?,?,-1,-1,1
?,?,?,?,?,1309,7,?,?,?,?,?,4444,?,?,?,?,?,?,?,124,155,?,4,160,?,?,166.56,?,?,?,?,?,?,0,?,?,992814,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.152959,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,128,133,?,1422072,?,0,?,?,141894,?,0,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,32,-81465.2,?,?,?,?,?,510,?,?,?,18,?,5184,20,?,?,?,?,?,0,0,1105918,?,?,?,?,?,110,?,?,0,18,?,?,?,?,687848,?,?,?,4496120,?,?,?,?,?,?,0,?,?,1367076,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,156,?,?,144,2,3,19,1,119,456,4988,2927,2,1325,1,14,3,8,10,1,?,6,1,76,?,4683,?,1845,13540,1,12,2331,4,4208,3,?,3,1,5,5,1,?,-1,-1,-1
?,?,?,?,?,3619,7,?,?,?,?,?,6436,?,?,?,?,?,?,?,1076,1345,?,10,688,?,?,200,?,?,?,?,?,?,0,?,?,2987322,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.643452,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,102,329,?,2095376,?,0,?,?,43221,?,155,?,82,?,?,?,?,?,?,?,?,240,?,?,?,?,?,?,?,?,?,?,?,?,?,?,216,?,?,112,-227788,?,?,?,?,?,4100,?,?,?,360,?,2898,-30,?,?,?,?,?,0,3310250,381186,?,?,?,?,?,1810,?,?,0,18,?,?,?,?,148071,?,?,?,7622280,?,?,?,?,?,?,74,?,?,393006,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,396,?,?,286,2,3,17,1,21,277,1251,3753,2,1242,1,87,3,16,10,1,?,6,1,53,?,8417,?,305,7127,1,20,495,4,3469,1,?,2,7,5,5,2,?,-1,-1,1
?,?,?,?,?,742,21,?,?,?,?,?,1612,?,?,?,?,?,?,?,192,240,?,2,24,?,?,368.32,?,?,?,?,?,?,10,?,?,4054944,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.183081,?,?,?,?,?,?,?,36,?,?,?,?,?,?,6,34,147,?,2764800,?,0,?,?,191073.9,?,20,?,0,?,?,?,?,?,?,?,?,248103,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24,?,?,32,167414.4,?,?,?,?,?,645,?,?,?,54,?,1845,-26,?,?,?,?,?,16,4762230,432548,?,?,?,?,?,955,?,?,0,18,?,?,?,?,604800,?,?,?,10142960,?,?,?,?,?,?,56,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,14,38,?,19,1,118,3388,1092,?,?,4650,1,7,1,21,10,1,?,6,1,53,?,?,?,412,?,?,12,2421,4,3985,2,?,?,9,5,14,?,?,1,-1,-1
?,?,?,?,?,1575,7,?,?,?,?,?,116,?,?,?,?,?,?,?,132,165,?,0,24,?,?,86.96,?,?,?,?,?,?,0,?,?,1226388,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.333476,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,42,112,?,5529600,?,0,?,?,118148.7,?,0,?,0,?,?,?,?,?,?,?,?,29427,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,64,130071.2,?,?,?,?,?,520,?,?,?,18,?,1656,18,?,?,?,?,?,0,7683700,377566,?,?,?,?,?,280,?,?,0,18,?,?,?,?,0,?,?,?,10484480,?,?,?,?,?,?,38,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,273,38,?,19,1,21,1461,2617,?,?,5537,1,15,?,21,10,1,?,6,1,53,?,?,?,1073,2424,1,12,1855,4,2406,3,?,?,18,5,14,?,?,-1,-1,-1
?,?,?,?,?,3591,7,?,?,?,?,?,204,?,?,?,?,?,?,?,544,680,?,10,240,?,?,173.2,?,?,?,?,?,?,0,?,?,1068,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.606067,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,56,112,?,1037656,?,0,?,?,14351.49,?,0,?,20,?,?,?,?,?,?,?,?,434529,?,?,?,?,?,?,?,?,?,?,?,?,?,?,88,?,?,176,103172.4,?,?,?,?,?,2525,?,?,?,6,?,85653,-30,?,?,?,?,?,0,1863730,461766,?,?,?,?,?,2725,?,?,0,0,?,?,?,?,468825,?,?,?,3476772,?,?,?,?,?,?,146,?,?,814074,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,354,?,?,162,38,?,19,1,128,518,3964,14490,?,253,1,4,3,12,9,1,?,6,1,18,?,10646,?,1522,9139,1,12,3111,7,2141,3,?,1,9,2,9,2,?,-1,-1,1
?,?,?,?,?,1428,14,?,?,?,?,?,940,?,?,?,?,?,?,?,172,215,?,4,104,?,?,166.56,?,?,?,?,?,?,0,?,?,36564,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.542405,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,106,266,?,797784,?,0,?,?,10068,?,20,?,12,?,?,?,?,?,?,?,?,83082,?,?,?,?,?,?,?,?,?,?,?,?,?,?,80,?,?,48,273204.8,?,?,?,?,?,950,?,?,?,24,?,41562,?,?,?,?,?,?,0,994105,501560,?,?,?,?,?,9775,?,?,0,9,?,?,?,?,401947,?,?,?,2511800,?,?,?,?,?,?,20,?,?,388560,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,168,2,?,19,1,7,2953,4507,5360,?,562,1,37,3,14,11,1,?,6,1,42,?,1863,?,1655,5949,1,12,3490,7,820,3,?,1,13,2,30,2,?,-1,-1,1
?,?,?,?,?,1057,7,?,?,?,?,?,320,?,?,?,?,?,?,?,20,25,?,0,8,?,?,186.64,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.45674,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,76,84,?,0,?,0,?,?,66225.91,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0,173545.6,?,?,?,?,?,305,?,?,?,0,?,492750,4,?,?,?,?,?,0,12096000,746286,?,?,?,?,?,3335,?,?,0,18,?,?,?,?,0,?,?,?,11169360,?,?,?,?,?,?,8,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,282,?,?,263,38,?,19,1,7,779,1251,4454,?,2098,1,54,3,8,10,1,?,6,1,76,?,2758,?,1705,9469,1,17,2012,4,3115,2,?,1,13,5,14,2,?,-1,-1,-1
?,?,?,?,?,826,28,?,?,?,?,?,1728,?,?,?,?,?,?,?,136,170,?,0,144,?,?,289.68,?,?,?,?,?,?,0,?,?,2454426,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.613331,?,?,?,?,?,?,?,36,?,?,?,?,?,?,?,76,231,?,46712,?,0,?,?,217864.8,?,0,?,14,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,16,279839.2,?,?,?,?,?,545,?,?,?,30,?,4734,-24,?,?,?,?,?,0,432755,3025920,?,?,?,?,?,540,?,?,0,9,?,?,?,?,0,?,?,?,10476880,?,?,?,?,?,?,4,?,?,3628800,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,270,?,?,300,38,3,19,1,208,2505,2852,1019,2,2220,1,74,3,2,10,1,?,6,2,53,?,12632,?,1073,2708,2,12,202,4,2422,4,?,2,7,5,14,1,?,-1,-1,-1
?,?,?,?,?,1701,7,?,?,?,?,?,1788,?,?,?,?,?,?,?,180,225,?,6,176,?,?,166.56,?,?,?,?,?,?,0,?,?,84246,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.637471,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,148,14,?,1548968,?,0,?,?,47294.1,?,10,?,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,48,-95083.6,?,?,?,?,?,830,?,?,?,18,?,108063,36,?,?,?,?,?,0,1183535,588038,?,?,?,?,?,1030,?,?,0,36,?,?,?,?,633451,?,?,?,3126512,?,?,?,?,?,?,18,?,?,252858,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,144,?,?,111,2,?,19,1,21,1451,4394,14171,?,1169,1,32,2,8,10,1,?,6,1,76,?,7820,?,1845,5485,1,12,170,4,3977,3,?,1,8,5,5,1,?,-1,-1,-1
?,?,?,?,?,875,14,?,?,?,?,?,156,?,?,?,?,?,?,?,48,60,?,2,24,?,?,186.64,?,?,?,?,?,?,0,?,?,3499878,?,?,?,?,?,0,?,?,?,?,?,?,52581.36,?,?,?,?,?,1.75454,?,?,?,?,?,?,?,36,?,?,?,?,?,?,?,56,42,?,4838400,?,0,?,?,183788.1,?,5,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24,?,?,8,46799.2,?,?,?,?,?,490,?,?,?,18,?,6012,?,?,?,?,?,?,0,492610,110334,?,?,?,?,?,140,?,?,0,18,?,?,?,?,3413893,?,?,?,9737200,?,?,?,?,?,?,6,?,?,2926194,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,9,38,?,19,1,180,2643,3454,8592,?,3530,1,14,3,16,10,1,?,6,1,53,?,3977,?,821,4427,1,9,2909,4,2330,4,?,1,1,5,14,2,?,-1,-1,1
?,?,?,?,?,119,0,?,?,?,?,?,0,?,?,?,?,?,?,?,148,185,?,0,64,?,?,30.08,?,?,?,?,?,?,0,?,?,4637034,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.700491,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,16,0,?,2667576,?,0,?,?,189576,?,5,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,64,70998.4,?,?,?,?,?,345,?,?,?,60,?,0,-28,?,?,?,?,?,0,3098395,1214788,?,?,?,?,?,0,?,?,0,9,?,?,?,?,0,?,?,?,10370240,?,?,?,?,?,?,16,?,?,1036800,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,13,38,?,19,1,9,699,632,?,?,5074,1,50,3,21,10,1,?,6,2,53,?,?,?,217,6694,1,12,4276,4,1645,3,?,?,10,5,14,?,?,-1,1,-1
?,0,0,?,?,?,?,?,?,?,8,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,444126,?,?,?,16,?,?,0,?,?,12,?,?,0,?,?,?,?,8,?,0,4.077334,?,600741,?,?,?,?,?,?,?,?,42,?,?,?,?,6,?,10,?,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,0,0,?,?,?,?,?,?,?,54,36,?,?,?,?,?,?,?,-2517268,800988,18,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,0,39417,5,?,?,?,?,345600,4,?,?,?,294.72,?,?,?,211,38,?,19,1,42,1555,467,?,?,4346,1,44,3,?,10,1,?,6,1,53,?,?,?,154,2415,1,12,1582,4,3408,3,1,?,7,5,14,?,?,-1,-1,1
?,?,?,?,?,588,7,?,?,?,?,?,332,?,?,?,?,?,?,?,140,175,?,4,160,?,?,227.84,?,?,?,?,?,?,0,?,?,7650,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.000641,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,82,7,?,280088,?,0,?,?,9526.26,?,5,?,8,?,?,?,?,?,?,?,?,840,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,24,-37311,?,?,?,?,?,515,?,?,?,12,?,12654,34,?,?,?,?,?,0,186990,103146,?,?,?,?,?,2205,?,?,0,0,?,?,?,?,362719,?,?,?,644044,?,?,?,?,?,?,10,?,?,204420,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,15,38,3,19,1,106,3492,3504,12282,2,3094,1,31,1,12,10,1,?,6,1,53,?,14523,?,1077,13580,2,12,3494,4,582,3,?,2,9,5,14,1,?,-1,-1,1
?,?,?,?,?,1757,7,?,?,?,?,?,0,?,?,?,?,?,?,?,356,445,?,18,144,?,?,200,?,?,?,?,?,?,5,?,?,456,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.33198,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,42,0,?,1495184,?,0,?,?,30293.4,?,0,?,14,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,128,?,?,144,95715.2,?,?,?,?,?,780,?,?,?,6,?,180,-30,?,?,?,?,?,8,1403770,66682,?,?,?,?,?,20,?,?,0,9,?,?,?,?,78904,?,?,?,2051368,?,?,?,?,?,?,90,?,?,70638,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,266,38,?,19,1,157,3743,1842,?,?,2629,1,83,3,16,10,1,?,6,1,53,?,?,?,821,5261,1,12,557,4,2219,3,?,?,23,5,14,?,?,-1,-1,1
?,?,?,?,?,525,7,?,?,?,?,?,2596,?,?,?,?,?,?,?,96,120,?,0,32,?,?,255.2,?,?,?,?,?,?,0,?,?,1917354,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.576373,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,168,14,?,2764800,?,0,?,?,229929.9,?,0,?,0,?,?,?,?,?,?,?,?,58791,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,?,?,32,-470236,?,?,?,?,?,435,?,?,?,24,?,9477,-30,?,?,?,?,?,0,5073150,548330,?,?,?,?,?,1610,?,?,0,27,?,?,?,?,0,?,?,?,7815800,?,?,?,?,?,?,24,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,50,7,3,19,1,124,1497,2888,584,2,5364,1,68,2,20,5,1,?,6,2,72,?,6309,?,1822,4771,2,21,437,5,1054,3,?,2,6,7,15,1,?,-1,-1,-1
?,?,?,?,?,133,0,?,?,?,?,?,0,?,?,?,?,?,?,?,92,115,?,0,0,?,?,240.56,?,?,?,?,?,?,0,?,?,910692,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.196967,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,16,0,?,4146952,?,0,?,?,131183.4,?,5,?,0,?,?,?,?,?,?,?,?,104004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,?,?,48,1120700,?,?,?,?,?,215,?,?,?,18,?,0,-10,?,?,?,?,?,0,5238000,0,?,?,?,?,?,0,?,?,0,0,?,?,?,?,0,?,?,?,6880400,?,?,?,?,?,?,26,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,284,38,?,19,1,117,3396,2901,?,?,3865,1,29,1,12,10,1,?,4,1,53,?,?,?,1511,13716,1,12,2662,4,4149,3,?,?,11,5,14,?,?,-1,-1,-1
?,?,?,?,?,896,0,?,?,?,?,?,0,?,?,?,?,?,?,?,116,145,?,4,136,?,?,143.12,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.087802,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,50,0,?,8912,?,0,?,?,13065.87,?,5,?,12,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,8,17483.16,?,?,?,?,?,595,?,?,?,0,?,3447,?,?,?,?,?,?,0,42145,80456,?,?,?,?,?,0,?,?,0,0,?,?,?,?,26229,?,?,?,291388,?,?,?,?,?,?,8,?,?,132678,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,278,38,?,19,1,66,2803,4168,11107,?,1264,1,7,2,12,6,1,?,6,1,25,?,1791,?,172,4138,1,?,3039,2,3174,?,?,1,9,4,14,1,?,-1,-1,-1
?,?,?,?,?,1876,7,?,?,?,?,?,212,?,?,?,?,?,?,?,136,170,?,0,8,?,?,220.08,?,?,?,?,?,?,0,?,?,289320,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.783807,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,50,0,?,5529600,?,0,?,?,85134.91,?,0,?,0,?,?,?,?,?,?,?,?,66906,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,64,543524,?,?,?,?,?,1265,?,?,?,12,?,31122,?,?,?,?,?,?,0,9554850,48290,?,?,?,?,?,1020,?,?,0,27,?,?,?,?,0,?,?,?,10698160,?,?,?,?,?,?,46,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,156,?,?,338,38,?,19,1,20,1436,1325,8129,?,2273,1,65,3,10,10,1,?,6,1,76,?,4402,?,78,9016,2,12,3960,4,2540,3,?,1,17,5,14,1,?,-1,-1,-1
?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,0,?,?,0,?,?,21.44,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.891263,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,12,0,?,0,?,0,?,?,?,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-2057808,?,?,?,?,?,?,?,?,?,0,?,0,-30,?,?,?,?,?,8,0,0,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,7,?,?,?,?,?,?,?,?,?,?,191,38,?,19,1,91,1801,1840,?,?,4007,1,70,3,?,6,1,?,6,1,25,?,?,?,1178,10105,1,12,2568,2,3653,3,?,?,16,1,14,?,?,-1,-1,1
?,?,?,?,?,728,7,?,?,?,?,?,1124,?,?,?,?,?,?,?,188,235,?,4,152,?,?,200,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.549028,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,52,70,?,337064,?,0,?,?,56694.6,?,0,?,22,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,24,173928.4,?,?,?,?,?,515,?,?,?,0,?,70119,-30,?,?,?,?,?,0,927870,274528,?,?,?,?,?,2860,?,?,0,0,?,?,?,?,290122,?,?,?,1635204,?,?,?,?,?,?,28,?,?,262980,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,384,?,?,72,38,?,19,1,15,3953,2043,7828,?,1352,1,77,1,12,10,1,?,6,1,53,?,15225,?,1270,11574,1,12,1796,4,1260,3,?,1,22,5,14,2,?,-1,-1,1
?,?,?,?,?,224,7,?,?,?,?,?,1980,?,?,?,?,?,?,?,24,30,?,0,16,?,?,33.44,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,2034.96,?,?,?,?,?,2.521256,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,96,147,?,29104,?,0,?,?,4579.14,?,0,?,0,?,?,?,?,?,?,?,?,7368,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,8,-1740660,?,?,?,?,?,110,?,?,?,0,?,52155,-20,?,?,?,?,?,0,33565,9822,?,?,?,?,?,1075,?,?,0,0,?,?,?,?,0,?,?,?,61048,?,?,?,?,?,?,6,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,192,?,?,79,14,?,19,1,43,1769,967,2341,?,4960,1,85,2,12,8,1,?,6,2,73,?,6788,?,1400,10775,1,12,816,1,1553,3,?,1,21,1,21,?,?,-1,-1,-1
