@relation R_data_frame

@attribute Var126 numeric
@attribute Var218 {'',cJvF,UYBR}
@attribute Var229 {'',am7c,mj86,oJmt,sk2h}
@attribute Var74 numeric
@attribute Var73 numeric
@attribute Var113 numeric
@attribute Var81 numeric
@attribute Var193 {_7J0OGNN8s6gFzbM,2Knk1KF,2wnefc9ISdLjfQoAYBI,5QKIjwyXr4MCZTEp7uAkS8PtBLcn,8kO9LslBGNXoLvWEuN6tPuN59TdYxfL9Sm6oU,9U2tunPAje3TwfLLUQxzM3dC1ghn,AERks4l,B2T7ZTgOX7xpBPBD28SLvVWgBkc13Sm0a3tk2,BrRu5UxtiQY9TTJ8ABKpfS,bYmQ4nc,ByQdnLRlFnny2k4AJzG,DH86UFkz9LK6My0ezUgZx96oI,e6CkoqApVR,eSGpMwS8zSGgq_trOpckZ5,Fveq5yuDUj6drSMiZO3mXe,g62hiBSaKg,gGvYE2F8JHtPlbzkGbl,GpoBynXzkxADI7bZBtqvX2IPV5t7o2QCPE,hnq7pOcHWLojUTXc7HQutLwmffdy,iKEouAWeUBYR3fQ5tZmt_bDPIn6qT7tIGHs8L,IlTgyyFksv4BT,J71wxZB6Jn0CR82XoyV,JXVE,KjAW4rq3iyvu8XwKkyQ2_svIATjM3B5,LrdVolaSGUfkVeWC,LrdZy8QqgUfkVShG,MJdP52puUMWhmExsNdlkGDbNTFln2Eg,msph93375qXRfw6hcMceRRIDdmHq8wn,ND3t9Yro9U,NMCEYavk0YOlqn2jHeEDjP0xsdXeAZGnZDN0NOfV,NRCqczK,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,OpDzzQJ,PomAbFU,QG5U1Qs9mF3805lxYz2cGPnrm,qqimvRzsp8ZZdKRPgzLg68joSn_k,rEUOq2QD1qfkRr6qpua,RO12,snf9xe6PBwBZ8lKzhEz,SrUWsbENd7prk,T9RM7fDFhhZjjBFsk5zptG,TW8dXluYzKpktZjuY8kSPBaZa,ues7INAmyjdS1vDd0YL9jU,vuPfq6YcbX,w9ygS99Qp_,wvnt2iBhAPeGqIKaFUxJc6ca3IYp,X1rJx42ksaRn3qcM,X2uI6IsGev,yaM_UXtlxCFW5NHTcftwou7BmXcP9VITdHAto,z3s4Ji522ZB1FauqOOqbkl,zPhCMhkz9XiOF7LgT9VfJZ3yI}
@attribute Var207 {0MCPoln,15TtzZrRt2,5iay,6C53VA1kCv,7M47J5GA0pTYIFxg5uy,DHn_WUyBhW_whjA88g9bvA64_,EBKcR3s6B22tD6gC36gm6S,GjJ35utlTa_GNSvxxpb9ju,Kxdu,me75fM6ugJ,NKv3VA1BpP,o0ZZAVSQ32YuE,tMBVJkA0xJMEATvl4ht,wXfldy7}
@attribute churn {Change,Stay}
@attribute appetency {Change,Stay}
@attribute upselling {Change,Stay}

@data
54,cJvF,mj86,21,126,39202.44,66797.7,rEUOq2QD1qfkRr6qpua,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,am7c,0,68,115227.2,70022.09,RO12,me75fM6ugJ,Stay,Change,Change
-28,UYBR,am7c,126,170,20031,16423.53,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
54,UYBR,am7c,1323,102,160348.4,6228.93,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,18,-196373.6,14979.87,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',0,34,200563.6,133338.9,RO12,me75fM6ugJ,Change,Change,Stay
-18,cJvF,'',588,30,260411.2,221296.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,30,311873.6,196770.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,266,148,337071.2,80514.91,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,112,106,-183295.2,212115.3,PomAbFU,Kxdu,Change,Change,Change
-0.55388,UYBR,mj86,0,78,5936.8,3748.83,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,cJvF,'',0,66,30457.56,49277.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,14,-335751.2,265459.2,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',0,36,89600.8,148971.6,RO12,me75fM6ugJ,Change,Change,Change
10,cJvF,mj86,658,120,638764,71151.3,2Knk1KF,me75fM6ugJ,Change,Change,Change
8,UYBR,'',0,32,110010.4,214098,RO12,me75fM6ugJ,Change,Change,Change
-14,UYBR,'',103.658127,10,-1610196,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,21,166,-98563.2,8588.91,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',112,50,-92758,9178.53,RO12,me75fM6ugJ,Stay,Change,Change
4,cJvF,'',0,12,-400012,108478.2,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,UYBR,am7c,21,118,-1731760,4354.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,106,0,211940.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,0,50,-15876.84,3305.79,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,am7c,1680,170,9746.16,6703.65,2Knk1KF,me75fM6ugJ,Change,Change,Change
-2,UYBR,'',0,22,-736108,0,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,'',103.658127,8,-1489152,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,4,-2318896,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,0,130,68569.2,89357.09,AERks4l,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-22,UYBR,mj86,42,60,126566,206429.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,49,104,64286,124472.7,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,'',0,24,103742.4,159193.2,RO12,me75fM6ugJ,Change,Change,Change
-12,UYBR,'',0,14,336764.8,672618,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,am7c,154,70,-383908,29512.26,RO12,me75fM6ugJ,Change,Change,Change
6,UYBR,'',0,30,-168487.2,241202.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,84,88,-131822.8,12560.25,RO12,me75fM6ugJ,Stay,Change,Change
-22,UYBR,am7c,0,196,-893364,9749.58,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
14,UYBR,'',14,38,63464.4,227903.7,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,14,237227.2,384660,RO12,me75fM6ugJ,Change,Change,Change
-6,cJvF,'',0,18,1688768,2291.262,RO12,me75fM6ugJ,Change,Change,Change
36,cJvF,mj86,0,62,182332.8,11877.54,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,'',0,18,402512,92571.91,RO12,me75fM6ugJ,Change,Change,Change
26,UYBR,mj86,175,50,165944.8,237830.4,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,mj86,0,148,-175551.6,9988.17,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',103.658127,10,-1011268,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
8,UYBR,'',0,32,82996,179796.3,RO12,Kxdu,Change,Change,Change
12,UYBR,'',70,36,116285.2,205635.3,RO12,me75fM6ugJ,Change,Change,Change
8,cJvF,'',0,32,60805.2,7094.61,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,14,170827.6,227248.5,RO12,me75fM6ugJ,Change,Change,Change
62,UYBR,am7c,7,86,-510008,42935.1,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,18,50438.4,94451.7,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,224,174,-121589.2,17779.62,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',103.658127,4,125920,103084.052693,RO12,me75fM6ugJ,Stay,Change,Change
-26,cJvF,mj86,616,140,-1632112,6303.15,2Knk1KF,me75fM6ugJ,Change,Change,Change
-22,UYBR,mj86,49,54,163275.2,175228.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,26,113346.8,17447.25,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,168,342675.2,41267.7,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,mj86,0,68,-84316.8,17667.66,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,'',0,18,105254,194933.7,RO12,me75fM6ugJ,Change,Stay,Change
-30,cJvF,'',0,24,221454.4,213932.4,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,cJvF,'',14,30,-500292,197675.1,RO12,me75fM6ugJ,Stay,Change,Change
-18,cJvF,'',103.658127,6,-2450328,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,26,136742,106779.3,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,mj86,0,48,-45989.6,216019.8,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Stay
-0.55388,UYBR,am7c,0,150,127037.6,131781.3,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,16,101624,185925.3,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,14,22068.72,303306,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,12,-744700,139195.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,35,218,82756.4,192078.6,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-22,UYBR,'',103.658127,6,-2408872,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
26,cJvF,am7c,14,74,83025.2,61920.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,106,100804.8,235118.7,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,am7c,308,88,127323.6,175868.1,RO12,me75fM6ugJ,Change,Stay,Change
4,cJvF,am7c,7,146,-451444,806.9401,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,10,-1405424,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-26,UYBR,mj86,126,120,-891036,4616.82,2Knk1KF,me75fM6ugJ,Change,Change,Change
-30,cJvF,am7c,0,50,-270354.4,111331.8,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-28,UYBR,mj86,42,132,32646.44,8174.16,2Knk1KF,NKv3VA1BpP,Change,Change,Change
16,UYBR,'',35,40,114223.2,232287.3,RO12,me75fM6ugJ,Change,Change,Change
6,UYBR,'',0,32,164880.8,161934.6,RO12,me75fM6ugJ,Stay,Change,Change
-24,UYBR,'',0,34,286187.6,137488.2,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,4,-9684120,103084.052693,RO12,Kxdu,Change,Change,Change
28,UYBR,mj86,63,52,-885340,47045.7,RO12,Kxdu,Change,Change,Change
44,cJvF,mj86,182,92,29621.56,139814.1,RO12,me75fM6ugJ,Change,Change,Change
12,cJvF,'',0,36,3334.144,88017.59,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,28,1037028,104671.2,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
30,UYBR,am7c,0,54,114524.8,5124.48,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,am7c,63,100,257319.6,43142.1,AERks4l,NKv3VA1BpP,Change,Change,Change
-20,UYBR,'',91,34,77050.4,26805.51,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,21,104,41220.8,2192.112,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,mj86,7,114,-250820.4,71185.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,22,213824.8,7259.64,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,189,224,61515.2,7725.9,5QKIjwyXr4MCZTEp7uAkS8PtBLcn,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,mj86,21,136,-78884.8,7984.86,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
30,'',am7c,28,140,44915.2,10993.95,rEUOq2QD1qfkRr6qpua,7M47J5GA0pTYIFxg5uy,Stay,Change,Change
4,cJvF,'',0,22,-1165408,38064.6,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,12,-799820,85032,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-0.55388,cJvF,'',28,50,127529.2,221693.4,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,am7c,147,136,178074.4,70671,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-24,UYBR,mj86,7,84,302674,103516.5,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
40,UYBR,am7c,7,64,267701.2,84258.3,RO12,Kxdu,Change,Change,Change
-20,UYBR,am7c,103.658127,60,-1063608,16578.81,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,64,107465.6,211584.9,RO12,me75fM6ugJ,Change,Change,Change
26,UYBR,'',357,96,-31339.56,7216.021,RO12,me75fM6ugJ,Change,Change,Change
-24,UYBR,mj86,273,98,184712.4,228731.7,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',7,30,349471.6,184928.4,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,12,-770328,50426.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,28,64,-41803.6,100127.1,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,am7c,0,98,125633.6,89275.5,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
4,UYBR,'',14,54,181290,39481.2,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',49,104,-47549.2,262280.4,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',7,40,-1526588,4257.42,RO12,Kxdu,Change,Change,Change
-0.55388,UYBR,mj86,126,136,4275.84,229329.9,2Knk1KF,me75fM6ugJ,Change,Change,Change
36,cJvF,am7c,21,158,98516.8,141375.3,2Knk1KF,me75fM6ugJ,Change,Change,Change
8,cJvF,am7c,245,224,-651168,150777,5QKIjwyXr4MCZTEp7uAkS8PtBLcn,7M47J5GA0pTYIFxg5uy,Change,Change,Change
30,cJvF,am7c,63,148,399399.2,119514.9,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-22,cJvF,mj86,315,60,331703.6,115828.8,RO12,me75fM6ugJ,Change,Change,Change
38,UYBR,am7c,56,64,169994.4,100339.5,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-22,UYBR,am7c,14,106,309784.4,49754.1,RO12,me75fM6ugJ,Change,Change,Change
12,UYBR,'',0,36,489464,103471.8,RO12,me75fM6ugJ,Stay,Change,Change
6,cJvF,'',0,30,-209905.2,155374.8,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-24,UYBR,'',0,28,533808,203602.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,18,0,2493.543,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,140,106,102484.4,11215.98,RO12,EBKcR3s6B22tD6gC36gm6S,Change,Change,Change
4,cJvF,'',77,108,67388.4,104527.2,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
10,cJvF,'',0,36,0,111023.7,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',103.658127,6,-779468,103084.052693,AERks4l,Kxdu,Change,Change,Change
24,cJvF,am7c,21,58,100294.4,44982.3,RO12,me75fM6ugJ,Change,Change,Change
14,cJvF,am7c,98,130,-47952,47076.3,AERks4l,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-20,cJvF,'',0,34,65182.4,44593.8,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
28,UYBR,am7c,259,76,30726.28,2825.109,RO12,me75fM6ugJ,Change,Change,Change
32,UYBR,am7c,252,108,105579.6,228405.9,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,0,62,-218499.6,0,RO12,me75fM6ugJ,Change,Change,Change
-20,'','',0,16,-104952,399783,RO12,me75fM6ugJ,Stay,Change,Change
8,cJvF,'',42,32,154953.6,32911.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,34,-10567.04,2630.958,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,cJvF,am7c,35,102,500728,70654.5,RO12,me75fM6ugJ,Change,Change,Change
-12,UYBR,'',0,14,22956.56,296384.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,42,202,104422.8,176227.8,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,am7c,63,108,-54374.4,26275.62,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,am7c,0,116,-101081.6,29720.16,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,28,194518.4,127760.1,RO12,me75fM6ugJ,Change,Change,Change
26,cJvF,am7c,0,50,-928,7517.07,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,'',103.658127,10,-686460,103084.052693,RO12,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
20,cJvF,'',35,44,202936.4,43706.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,38,-3569.428,2341.401,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,mj86,140,130,41307.2,51158.1,2Knk1KF,me75fM6ugJ,Change,Change,Change
8,cJvF,'',0,32,-185278.4,5151.36,RO12,Kxdu,Change,Change,Change
10,cJvF,'',103.658127,24,81250.4,36273,e6CkoqApVR,Kxdu,Change,Change,Change
-0.55388,cJvF,am7c,210,56,-8370.72,4074.03,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,am7c,266,208,-40833.6,4839.33,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-0.55388,cJvF,am7c,28,58,25516.84,183824.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,46,-1038780,181751.7,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,am7c,196,52,239823.2,218565.3,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,24,-342480,15077.22,RO12,me75fM6ugJ,Change,Change,Change
30,cJvF,mj86,217,54,60260.8,201768.6,RO12,Kxdu,Change,Change,Change
-0.55388,cJvF,am7c,399,94,141376,167467.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,28,539812,35874,eSGpMwS8zSGgq_trOpckZ5,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-30,cJvF,am7c,147,64,-170871.6,14743.71,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',14,46,188192,220608,RO12,me75fM6ugJ,Change,Change,Stay
-20,UYBR,'',0,28,-507712,56976,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,34,-12187.28,3156.75,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,21,92,-54988.8,4714.47,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,476,104,186057.6,161600.7,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,46,75210,19978.68,eSGpMwS8zSGgq_trOpckZ5,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-26,UYBR,'',238,40,328043.6,229203,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,63,146,174246.4,143422.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,63,50,15149.16,5448.42,RO12,me75fM6ugJ,Change,Change,Change
-8,cJvF,'',0,14,-50202,95925,RO12,7M47J5GA0pTYIFxg5uy,Stay,Change,Change
20,UYBR,'',2394,174,-188428.4,2717.634,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-10,UYBR,'',0,14,-222837.2,21520.83,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,16,-45900.4,154023.9,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,am7c,133,126,23260,33699.6,2Knk1KF,me75fM6ugJ,Change,Change,Stay
-26,UYBR,'',0,14,-917332,17379.81,RO12,me75fM6ugJ,Change,Stay,Change
4,cJvF,'',0,14,868132,325317,AERks4l,Kxdu,Change,Change,Change
-16,UYBR,'',103.658127,8,-2008300,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
36,cJvF,am7c,77,62,112582,218909.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,84,106,114931.6,160063.2,RO12,Kxdu,Change,Change,Change
-0.55388,UYBR,am7c,0,52,-12599.56,42474.3,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,'',7,70,17407.84,7595.34,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',14,40,-305708.4,86637,RO12,me75fM6ugJ,Change,Change,Stay
28,UYBR,mj86,154,76,19102.72,82377.3,RO12,me75fM6ugJ,Change,Change,Change
-14,UYBR,mj86,0,86,-35238.28,55068.3,RO12,me75fM6ugJ,Change,Change,Change
34,UYBR,'',0,60,1121752,161078.1,AERks4l,NKv3VA1BpP,Change,Change,Change
24,cJvF,mj86,0,72,-953388,3524.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,98,102,119095.6,75262.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,24,624080,37703.4,RO12,me75fM6ugJ,Change,Change,Change
30,cJvF,'',0,120,0,160744.8,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,am7c,56,138,-594296,211544.7,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,18,27240.72,255758.7,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-16,cJvF,'',103.658127,8,-2013456,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,70,134,34276.28,16087.26,2Knk1KF,me75fM6ugJ,Change,Change,Change
-24,UYBR,'',91,36,440804,226339.2,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,am7c,77,172,190351.2,100951.2,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',0,22,-178932,290407.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,30,288654,209737.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,6,-891608,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
22,cJvF,'',0,46,427024,187842,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',42,170,99110.4,179277.9,NMCEYavk0YOlqn2jHeEDjP0xsdXeAZGnZDN0NOfV,7M47J5GA0pTYIFxg5uy,Change,Change,Change
6,UYBR,am7c,7,58,40897.2,29946.36,RO12,Kxdu,Stay,Change,Change
6,UYBR,'',0,30,171059.2,242649.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',203,70,638460,43087.5,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,16,339321.2,458484,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,10,-1351616,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,6,-1606168,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-18,UYBR,'',103.658127,6,-4591920,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',637,112,148307.2,165625.5,2Knk1KF,me75fM6ugJ,Change,Change,Change
-30,UYBR,mj86,224,140,-539.716,13361.64,2Knk1KF,me75fM6ugJ,Change,Change,Stay
50,UYBR,'',511,128,1039516,38279.1,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,18,79476.8,213423.3,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,am7c,21,56,237146,150945.6,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,mj86,70,110,141805.2,47328.9,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,91,50,-3024,6843.51,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',0,16,-322822,414906,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,82,-1878092,0,X2uI6IsGev,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-0.55388,cJvF,'',0,62,238924,46625.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,91,106,-1568316,27627.63,2Knk1KF,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-28,cJvF,am7c,70,74,322451.2,28200.69,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,14,110,438112,146190.3,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,am7c,84,50,109439.2,222858.6,RO12,Kxdu,Change,Change,Change
4,UYBR,'',0,14,437072,644688,RO12,me75fM6ugJ,Change,Change,Change
-8,cJvF,'',0,16,-3443.856,209209.5,RO12,me75fM6ugJ,Change,Change,Change
10,UYBR,mj86,0,174,-1512,700.926,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-12,cJvF,'',0,42,129692,16748.16,RO12,me75fM6ugJ,Stay,Change,Change
-20,cJvF,am7c,658,224,271776.4,222380.1,vuPfq6YcbX,7M47J5GA0pTYIFxg5uy,Change,Change,Change
32,cJvF,mj86,49,80,-89802,7944.81,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,92,-36833.28,13040.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,56,106,22385.56,9056.939,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-0.55388,UYBR,'',7,38,524548,230718,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,am7c,182,124,-234737.6,219041.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
-24,UYBR,mj86,21,62,-255086.4,250489.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,49,100,-663976,4451.25,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,77,196,76937.6,218334.9,rEUOq2QD1qfkRr6qpua,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,am7c,504,80,292935.6,70676.7,RO12,me75fM6ugJ,Change,Change,Change
18,UYBR,'',0,42,175488.4,73434.91,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,mj86,49,76,70136,63272.1,RO12,me75fM6ugJ,Change,Change,Stay
-30,cJvF,am7c,0,86,9406,24442.5,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,UYBR,am7c,0,150,-17733.84,3593.85,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',7,32,37429.56,53262.9,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,0,50,-170276.4,42226.5,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-30,cJvF,'',0,18,361657.2,222436.2,AERks4l,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-28,UYBR,'',0,18,294580.4,12035.37,RO12,me75fM6ugJ,Change,Stay,Change
