@relation R_data_frame

@attribute Var126 numeric
@attribute Var218 {'',cJvF,UYBR}
@attribute Var229 {'',am7c,mj86,oJmt,sk2h}
@attribute Var74 numeric
@attribute Var73 numeric
@attribute Var113 numeric
@attribute Var81 numeric
@attribute Var193 {_7J0OGNN8s6gFzbM,2Knk1KF,2wnefc9ISdLjfQoAYBI,5QKIjwyXr4MCZTEp7uAkS8PtBLcn,8kO9LslBGNXoLvWEuN6tPuN59TdYxfL9Sm6oU,9U2tunPAje3TwfLLUQxzM3dC1ghn,AERks4l,B2T7ZTgOX7xpBPBD28SLvVWgBkc13Sm0a3tk2,BrRu5UxtiQY9TTJ8ABKpfS,bYmQ4nc,ByQdnLRlFnny2k4AJzG,DH86UFkz9LK6My0ezUgZx96oI,e6CkoqApVR,eSGpMwS8zSGgq_trOpckZ5,Fveq5yuDUj6drSMiZO3mXe,g62hiBSaKg,gGvYE2F8JHtPlbzkGbl,GpoBynXzkxADI7bZBtqvX2IPV5t7o2QCPE,hnq7pOcHWLojUTXc7HQutLwmffdy,iKEouAWeUBYR3fQ5tZmt_bDPIn6qT7tIGHs8L,IlTgyyFksv4BT,J71wxZB6Jn0CR82XoyV,JXVE,KjAW4rq3iyvu8XwKkyQ2_svIATjM3B5,LrdVolaSGUfkVeWC,LrdZy8QqgUfkVShG,MJdP52puUMWhmExsNdlkGDbNTFln2Eg,msph93375qXRfw6hcMceRRIDdmHq8wn,ND3t9Yro9U,NMCEYavk0YOlqn2jHeEDjP0xsdXeAZGnZDN0NOfV,NRCqczK,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,OpDzzQJ,PomAbFU,QG5U1Qs9mF3805lxYz2cGPnrm,qqimvRzsp8ZZdKRPgzLg68joSn_k,rEUOq2QD1qfkRr6qpua,RO12,snf9xe6PBwBZ8lKzhEz,SrUWsbENd7prk,T9RM7fDFhhZjjBFsk5zptG,TW8dXluYzKpktZjuY8kSPBaZa,ues7INAmyjdS1vDd0YL9jU,vuPfq6YcbX,w9ygS99Qp_,wvnt2iBhAPeGqIKaFUxJc6ca3IYp,X1rJx42ksaRn3qcM,X2uI6IsGev,yaM_UXtlxCFW5NHTcftwou7BmXcP9VITdHAto,z3s4Ji522ZB1FauqOOqbkl,zPhCMhkz9XiOF7LgT9VfJZ3yI}
@attribute Var207 {0MCPoln,15TtzZrRt2,5iay,6C53VA1kCv,7M47J5GA0pTYIFxg5uy,DHn_WUyBhW_whjA88g9bvA64_,EBKcR3s6B22tD6gC36gm6S,GjJ35utlTa_GNSvxxpb9ju,Kxdu,me75fM6ugJ,NKv3VA1BpP,o0ZZAVSQ32YuE,tMBVJkA0xJMEATvl4ht,wXfldy7}
@attribute churn {Change,Stay}
@attribute appetency {Change,Stay}
@attribute upselling {Change,Stay}

@data
-20,cJvF,'',21,52,-9750.44,113364.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,217,52,-301213.2,111890.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',63,34,53931.6,8807.49,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
8,cJvF,'',7,32,285715.2,119827.2,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',103.658127,32,116884,32779.8,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,mj86,0,108,152950.4,40335.3,2Knk1KF,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,6,-7030200,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,18,427904,166039.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,16,136473.6,75499.5,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,4,0,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
18,UYBR,'',14,42,214235.2,157615.2,RO12,me75fM6ugJ,Change,Change,Change
54,cJvF,am7c,154,182,208260,14378.34,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-24,cJvF,'',0,22,-225859.2,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-22,cJvF,'',84,44,-126236.8,236823.9,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,am7c,0,112,-34052.84,55764.3,2Knk1KF,me75fM6ugJ,Change,Change,Stay
4,UYBR,'',103.658127,10,-1090760,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',0,18,-248540.8,38151.9,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,cJvF,am7c,0,58,-523196,34288.5,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,'',103.658127,44,380916.8,198675.3,RO12,me75fM6ugJ,Change,Stay,Change
10,cJvF,'',56,34,-67816,186075.3,RO12,me75fM6ugJ,Change,Change,Change
-10,UYBR,'',0,14,566100,227027.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',245,34,200926,209968.2,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
32,UYBR,mj86,56,80,352669.2,31928.7,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',0,34,100335.6,196188.9,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,'',56,48,255259.6,146856.3,RO12,me75fM6ugJ,Stay,Change,Change
36,UYBR,mj86,168,86,102085.2,145703.4,eSGpMwS8zSGgq_trOpckZ5,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
56,UYBR,mj86,567,108,759.428,27895.8,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,UYBR,am7c,28,58,774596,109284,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,122,789264,23633.34,2Knk1KF,NKv3VA1BpP,Change,Change,Change
4,UYBR,mj86,0,98,-2976.428,1727.433,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,mj86,644,168,283659.6,8432.79,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-30,UYBR,'',0,18,-14647.28,4354.08,RO12,me75fM6ugJ,Change,Stay,Change
-30,UYBR,'',0,26,158911.6,230308.8,RO12,me75fM6ugJ,Change,Change,Stay
-18,cJvF,'',301,36,-225478.4,116559.6,RO12,me75fM6ugJ,Change,Change,Change
20,cJvF,am7c,77,68,6493,72306.91,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',0,24,164862,197223.6,RO12,me75fM6ugJ,Change,Change,Stay
-30,cJvF,'',0,18,350493.2,102816,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,cJvF,mj86,931,100,866512,72170.41,RO12,me75fM6ugJ,Change,Change,Change
60,cJvF,am7c,0,84,0,7960.5,AERks4l,NKv3VA1BpP,Change,Change,Change
-26,UYBR,mj86,315,62,228056,138570.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',56,124,-559080,10630.77,2Knk1KF,me75fM6ugJ,Change,Change,Change
-8,UYBR,'',103.658127,4,-1514056,103084.052693,RO12,me75fM6ugJ,Stay,Change,Change
4,cJvF,'',0,26,-2141772,44910.3,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-14,cJvF,'',0,16,60731.2,39234.9,RO12,me75fM6ugJ,Change,Change,Change
32,UYBR,mj86,301,168,-253008.4,3995.04,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,7,102,-136761.2,3848.28,RO12,me75fM6ugJ,Change,Change,Change
28,cJvF,am7c,259,74,60341.6,10872,eSGpMwS8zSGgq_trOpckZ5,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,'',0,12,-643820,56420.4,RO12,me75fM6ugJ,Change,Change,Change
50,cJvF,'',63,74,7112.28,6268.53,RO12,me75fM6ugJ,Change,Change,Change
-16,cJvF,am7c,0,104,-1525560,6150.57,2Knk1KF,NKv3VA1BpP,Change,Change,Change
12,cJvF,'',0,36,455820,134075.7,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,'',0,56,151766,224431.8,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,am7c,35,156,-57937.2,7256.25,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-20,cJvF,'',28,38,-31078.84,11976.27,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-26,cJvF,'',0,22,139129.6,124413.3,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,28,274862,199704.6,RO12,me75fM6ugJ,Stay,Change,Change
-28,cJvF,'',103.658127,8,-1676012,103084.052693,RO12,me75fM6ugJ,Change,Change,Stay
-30,cJvF,mj86,266,130,1291800,43336.8,2Knk1KF,me75fM6ugJ,Change,Change,Stay
4,cJvF,mj86,0,48,-1830980,103084.052693,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
6,cJvF,'',7,32,0,94588.8,RO12,me75fM6ugJ,Change,Change,Change
8,UYBR,'',21,32,22569.44,4493.67,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',0,32,116506.4,204728.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,14,-124933.2,121737,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',105,40,-244664.8,231798.9,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',103.658127,4,-3938040,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-10,cJvF,am7c,35,172,-95357.2,61557,NMCEYavk0YOlqn2jHeEDjP0xsdXeAZGnZDN0NOfV,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,112,-2142.572,4472.43,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
14,cJvF,am7c,14,106,179443.6,191983.2,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-24,UYBR,'',103.658127,8,-1193096,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
34,cJvF,mj86,483,152,-33666.72,3899.73,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,22,1018772,134064,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,'',0,66,584792,148073.7,snf9xe6PBwBZ8lKzhEz,NKv3VA1BpP,Change,Change,Change
-20,UYBR,'',103.658127,4,-3915252,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,am7c,161,182,-154946,28003.68,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-0.55388,cJvF,'',14,44,58961.6,207242.4,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,24,-9149.72,244136.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,21,118,360565.2,26747.1,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,16,309656.8,838824,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',245,98,319759.2,73817.09,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,40,77415.2,130620.3,RO12,me75fM6ugJ,Stay,Change,Change
32,cJvF,'',14,56,-24207.72,6716.01,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,18,119552,173388,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,8,-2196260,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
8,UYBR,'',245,32,132585.6,138817.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,245,168,32178.28,45355.5,2Knk1KF,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',103.658127,4,-2465880,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
6,cJvF,'',182,30,-6570.84,3654.15,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
44,cJvF,am7c,287,96,2208.144,4052.73,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,16,348680,435888,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Stay
26,cJvF,am7c,91,74,-62238.8,21941.01,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,UYBR,am7c,0,50,-125557.2,44696.4,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,am7c,0,66,241060,26805.09,RO12,me75fM6ugJ,Stay,Change,Change
-22,UYBR,'',0,28,132404,229979.1,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,am7c,28,96,136775.6,35220.3,RO12,me75fM6ugJ,Change,Change,Change
-10,UYBR,'',0,14,127806.4,794823,RO12,me75fM6ugJ,Change,Change,Change
-16,UYBR,'',103.658127,8,-1613680,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
14,cJvF,am7c,7,80,897956,99827.7,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',0,30,-341587.6,2413.947,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-20,UYBR,'',7,40,162391.2,236124,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,18,154232.4,275517,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,mj86,0,60,-251680.8,40599.9,RO12,me75fM6ugJ,Change,Change,Change
14,UYBR,'',0,38,-101849.2,38197.8,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,am7c,147,152,42248.8,173659.5,2Knk1KF,me75fM6ugJ,Change,Change,Change
-22,UYBR,'',0,12,-926040,123,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-22,UYBR,mj86,28,192,-459240,214087.5,rEUOq2QD1qfkRr6qpua,7M47J5GA0pTYIFxg5uy,Change,Change,Change
20,UYBR,mj86,28,208,-7322.84,3496.74,ByQdnLRlFnny2k4AJzG,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
50,UYBR,mj86,371,178,121364.4,226096.8,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',0,28,206963.6,77543.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,36,-24583.84,27642.45,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,'',147,130,60367.2,30670.2,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,am7c,1015,142,380083.6,107502,AERks4l,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,UYBR,'',0,26,19236.44,21962.73,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,7,88,-574948,126553.5,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,16,20803,4216.56,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,'',14,32,170212.4,183267.3,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,am7c,126,164,-225636,220320.3,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,26,1903.384,2641.5,RO12,me75fM6ugJ,Change,Change,Change
14,cJvF,'',103.658127,38,10917.16,71699.7,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',0,30,-441032,8843.311,RO12,me75fM6ugJ,Change,Change,Change
-14,UYBR,'',0,76,-907844,17972.13,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,'',0,20,-25387.08,37548.9,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,am7c,7,134,555964,117336.6,2Knk1KF,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',70,38,128265.6,229547.1,RO12,me75fM6ugJ,Change,Change,Change
32,UYBR,mj86,14,80,-155832.8,56540.7,RO12,me75fM6ugJ,Change,Change,Change
-12,UYBR,'',0,12,-1249512,125422.2,RO12,me75fM6ugJ,Change,Change,Change
32,cJvF,am7c,35,58,69981.2,90741.91,RO12,me75fM6ugJ,Change,Change,Change
44,UYBR,am7c,308,176,-1022596,13242.6,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
54,cJvF,mj86,217,130,201034.4,66451.8,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-24,UYBR,mj86,378,96,286646.4,217219.2,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,'',7,34,119490.8,210678.3,RO12,me75fM6ugJ,Stay,Change,Change
-14,cJvF,'',103.658127,10,-615204,103084.052693,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-0.55388,cJvF,am7c,2562,144,251498.8,162442.5,g62hiBSaKg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',0,18,138136,9689.699,RO12,me75fM6ugJ,Change,Change,Change
24,cJvF,am7c,273,48,-94962.8,18388.83,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,301,106,82820.4,243781.8,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',0,24,110362.8,216609.3,RO12,me75fM6ugJ,Change,Change,Change
-4,cJvF,'',0,20,123589.6,218694.9,RO12,me75fM6ugJ,Change,Change,Change
14,cJvF,'',42,80,110028,60590.4,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,mj86,70,52,-2936.144,3763.56,RO12,me75fM6ugJ,Change,Change,Change
-22,cJvF,mj86,7,82,143171.2,129788.4,RO12,Kxdu,Change,Change,Change
-18,UYBR,mj86,0,118,-253153.2,89797.5,2Knk1KF,NKv3VA1BpP,Change,Change,Change
24,UYBR,'',182,180,208477.6,56905.2,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,am7c,224,124,111264,60061.8,2Knk1KF,me75fM6ugJ,Change,Change,Change
56,cJvF,mj86,112,80,216560.8,144718.2,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',0,24,142161.6,74046,RO12,me75fM6ugJ,Stay,Change,Change
4,cJvF,'',0,28,91592.4,219872.1,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,am7c,196,80,63294.8,37470.9,RO12,me75fM6ugJ,Change,Change,Change
54,cJvF,mj86,161,78,47023.2,7374.87,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,7,150,42982,7913.25,2Knk1KF,me75fM6ugJ,Change,Change,Change
38,UYBR,am7c,42,62,33036,4953.66,RO12,me75fM6ugJ,Change,Stay,Change
-10,UYBR,mj86,63,106,12875.28,142244.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,161,222,-360058,76683.59,TW8dXluYzKpktZjuY8kSPBaZa,7M47J5GA0pTYIFxg5uy,Change,Change,Change
30,UYBR,mj86,56,54,-49782,9166.53,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,4,-3895040,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',63,32,-555316,8616.72,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,UYBR,am7c,0,106,966.744,725.793,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',7,42,73967.6,211174.5,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,'',0,20,441060,262204.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,24,0,17672.76,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,50,191780,152326.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,26,176406.8,202788.9,AERks4l,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,UYBR,am7c,0,116,-32761.72,29478.39,2Knk1KF,NKv3VA1BpP,Change,Change,Change
4,UYBR,mj86,91,88,61265.6,84795.59,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,6,-2602032,103084.052693,RO12,me75fM6ugJ,Stay,Change,Change
-28,UYBR,'',0,22,377425.6,264174.3,RO12,me75fM6ugJ,Stay,Change,Change
4,UYBR,'',7,36,27862.28,119684.4,RO12,me75fM6ugJ,Change,Change,Stay
62,cJvF,mj86,588,98,-157954,11922.39,eSGpMwS8zSGgq_trOpckZ5,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
4,cJvF,'',0,12,-63556.8,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,18,195948.4,201869.7,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,'',0,36,156066.4,81212.09,RO12,me75fM6ugJ,Change,Change,Change
14,cJvF,'',0,38,-240386.8,25263.84,RO12,me75fM6ugJ,Stay,Change,Change
-18,UYBR,'',0,38,-1885320,55579.5,RO12,me75fM6ugJ,Change,Change,Change
-18,UYBR,'',7,34,346501.2,219322.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,16,-180040.4,516558,RO12,me75fM6ugJ,Change,Change,Change
4,'','',0,12,-1023840,0,RO12,me75fM6ugJ,Stay,Change,Change
62,UYBR,'',7,132,133435.6,173819.4,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
30,cJvF,mj86,14,54,454712,24692.7,RO12,me75fM6ugJ,Change,Change,Change
26,cJvF,am7c,49,80,121218,58902.3,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,am7c,0,88,295210,51299.1,RO12,EBKcR3s6B22tD6gC36gm6S,Stay,Change,Change
-8,UYBR,'',0,16,-365148.4,425112,RO12,me75fM6ugJ,Stay,Change,Change
-30,cJvF,'',0,34,926436,153960.9,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,UYBR,am7c,0,50,107063.2,183080.1,RO12,me75fM6ugJ,Change,Change,Change
22,UYBR,am7c,0,48,100658,50025.3,RO12,me75fM6ugJ,Stay,Change,Change
44,UYBR,mj86,21,140,-23087.28,3943.71,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,16,103096,32028.6,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,6,-2475820,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
50,UYBR,'',518,86,-30521,29536.2,AERks4l,NKv3VA1BpP,Change,Change,Stay
-0.55388,UYBR,am7c,133,82,-363473.2,226683.3,RO12,NKv3VA1BpP,Change,Change,Change
-0.55388,cJvF,mj86,35,48,70527.2,10350.66,RO12,me75fM6ugJ,Change,Change,Change
38,UYBR,mj86,224,146,-20952.56,43503.3,rEUOq2QD1qfkRr6qpua,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',0,64,109909.6,117205.2,snf9xe6PBwBZ8lKzhEz,NKv3VA1BpP,Stay,Change,Change
-0.55388,cJvF,'',14,62,-596368,34779.6,RO12,me75fM6ugJ,Stay,Change,Change
44,UYBR,mj86,0,104,381675.6,44198.7,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,am7c,0,124,129747.2,214240.8,2Knk1KF,5iay,Change,Stay,Change
4,UYBR,'',0,24,-38271.84,87292.8,RO12,me75fM6ugJ,Change,Change,Change
-14,UYBR,'',0,12,-392528.4,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-22,cJvF,'',0,14,-77260.4,543369,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,210,78,41988.4,1523.151,JXVE,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-16,cJvF,'',103.658127,8,-1323440,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
36,cJvF,'',70,60,-47173.2,155125.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',1561,80,80065.2,244434.6,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,am7c,231,84,164727.2,66071.7,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-30,UYBR,mj86,231,106,131566,205763.1,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
22,cJvF,mj86,315,110,36488.16,16702.68,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',103.658127,10,-1330916,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,am7c,42,106,70308.4,17641.17,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,22,252508.4,100374.6,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',35,30,-1846188,5719.17,RO12,me75fM6ugJ,Change,Change,Change
10,UYBR,'',21,34,171246.4,64788.3,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,UYBR,'',189,150,271712,12177.03,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,mj86,0,52,-587228,32374.2,RO12,DHn_WUyBhW_whjA88g9bvA64_,Stay,Change,Change
4,UYBR,'',0,22,507524,139169.1,RO12,me75fM6ugJ,Change,Change,Change
-8,UYBR,'',0,16,-314280,98917.2,RO12,me75fM6ugJ,Change,Change,Change
-16,UYBR,'',14,82,86378.8,144317.4,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,am7c,7,56,54058,6081.69,RO12,me75fM6ugJ,Change,Change,Stay
-24,cJvF,'',0,20,384888,218960.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,28,178,75302,3870.09,qqimvRzsp8ZZdKRPgzLg68joSn_k,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,mj86,63,50,62119.2,22230.42,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,112,54,226845.2,35946.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,7,136,-12204.28,11556.96,2Knk1KF,NKv3VA1BpP,Change,Change,Change
58,UYBR,mj86,0,124,0,223587.9,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,112,68,-1457956,14343.78,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,'',103.658127,8,-1705196,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',70,30,156445.6,205143.9,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,'',103.658127,30,101007.2,166641.6,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,'',0,114,364851.6,102816.9,2Knk1KF,me75fM6ugJ,Change,Change,Change
38,cJvF,'',308,94,112990.4,41277.3,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',103.658127,8,-2081688,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,158,151672,188294.7,2Knk1KF,me75fM6ugJ,Change,Change,Change
38,cJvF,'',0,64,0,0,RO12,Kxdu,Change,Change,Change
-24,UYBR,am7c,0,60,190259.2,147520.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,259,90,3790.572,3654.87,RO12,Kxdu,Change,Change,Change
-18,cJvF,'',0,22,69886,232411.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,'',am7c,0,60,-153515.6,52310.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',77,154,-289248.8,37845.6,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
42,cJvF,mj86,28,68,-53529.6,6574.32,RO12,me75fM6ugJ,Change,Change,Stay
-18,cJvF,'',103.658127,6,-15675.6,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,82,-40130.8,204927.9,RO12,me75fM6ugJ,Change,Change,Change
8,cJvF,mj86,0,74,-26393.44,6384.24,RO12,me75fM6ugJ,Change,Change,Change
